date,market,ticker,name,close,change_pct,volume,status,main_theme,specific_signal,trigger_type,trigger_date,trigger_lag_days,confidence,reasoning,related_stocks,watch_keywords,news_count
20260513,KOSPI,007460,에이프로젠,6760,30.0,6451694,continuation,바이오,퇴행성관절염 신약 AP209 8월초 환자 투약 예정,disclosure,,0,high,"이전 분석 재사용 (최초 20260512, 1일째 등장)",,"퇴행성관절염 신약 AP209, 임상 3상 생략 승인",11
20260513,KOSPI,452260,한화갤러리아,3640,30.0,49374537,new,정책,압구정 명품관 재건축 심의 통과,policy,2026.05.12,0,high,한화갤러리아의 압구정 명품관 재건축 심의 통과 소식이 시장에 긍정적으로 반영되면서 주가가 상승한 것으로 풀이됩니다. 이는 회사의 자산 가치 증가와 향후 매출 증대에 대한 기대감을 반영한 것으로 보입니다.,,"압구정 명품관, 재건축 심의 통과, 한화갤러리아 확장",27
20260513,KOSPI,014910,성문전자,3295,29.98,8221608,unclear,technical,일시적인 테마성 상한가,technical,2026.05.13,0,low,"성문전자는 5월 13일 장중 상한가에 도달한 것으로 보이며, 이는 최근 주식 시장 내 일시적인 테마성 순환매의 영향일 수 있다. 기존의 뉴스에는 구체적인 실적 개선이나 새로운 수주와 관련된 정보가 부족하여, 단순히 주가의 기술적 움직임에 따른 반응일 가능성이 높다.","계양전기, 모베이스전자","상한가 종목, 기술적 움직임, 테마성 순환매",12
20260513,KOSPI,025560,미래산업,21850,29.98,336861,new,실적,1분기 영업이익 및 매출 급증,earnings,2026.05.13,0,high,미래산업의 1분기 실적 발표에서 영업이익이 전년 대비 1572% 증가하고 매출 또한 336% 증가한 것이 보도되었다. 이러한 폭발적인 실적 개선이 투자자들의 매수세를 자극하여 주가 급등을 촉발했다고 판단된다.,,"1분기 실적 발표, 영업이익 증가율",26
20260513,KOSPI,003060,에이프로젠바이오로직스,4900,29.97,567576,continuation,바이오,퇴행성관절염 신약 승인 기대,rumor,,0,high,"이전 분석 재사용 (최초 20260512, 1일째 등장)",,"퇴행성관절염 신약, 에이프로젠 승인",13
20260513,KOSPI,403550,쏘카,17140,29.95,776363,new,M&A,크래프톤과 자율주행 법인 신설,contract,2026.05.01,12,high,쏘카의 주가는 크래프톤과의 자율주행 법인 설립 소식이 알려지면서 큰 폭으로 상승했다. 이는 쏘카가 자율주행 기술에 대한 사업 확장 및 잠재력 있는 영역으로의 진입을 의미하여 투자자들에게 긍정적인 신호로 작용했기 때문이다.,크래프톤,"자율주행 법인, 크래프톤 투자, 쏘카 M&A",26
20260513,KOSPI,014915,성문전자우,7600,29.91,191665,new,테마성,이격도과열 및 급등락주 관련 테마,rumor,2026.05.12,1,medium,"성문전자우의 급등은 특이한 뉴스나 공시의 직접적 영향을 받았다기보다는, 최근 주식 시장에서 '로봇주' 등의 특정 테마성 테크니컬 트레이딩의 영향을 받은 것으로 보입니다. '이격도과열 종목'으로 함께 언급되며 투자자들의 관심을 얻은 결과일 가능성이 높습니다.",,"이격도과열, 급등락주, 로봇주 테마",12
20260513,KOSPI,084670,동양고속,43250,29.88,110667,new,정책,서울고속터미널 60층 재개발 기대감,rumor,2026.05.12,0,medium,동양고속의 주가 급등은 서울고속터미널의 60층 재개발 기대감이 투자자들 사이에서 부각된 것에 기인한다. 이는 특히 동양고속과 유사한 운송 업종에 종사하는 회사들이 동일하게 상한가를 기록한 점에서 그 연관성을 찾을 수 있다.,천일고속,"서울고속터미널 60층 재개발, 동양고속 상한가",12
20260513,KOSPI,000650,천일고속,227000,29.79,10997,new,정책,서울고속터미널 60층 재개발 기대감,rumor,2026.05.12,0,high,천일고속이 서울고속터미널 재개발 이슈로 주목받고 있다. 60층 재개발 기대감이 높아지면서 관련된 운송주인 천일고속과 동양고속이 상한가를 기록했다. 이는 투자자들이 해당 지역 개발로 인한 부동산 가치 상승을 예상했다는 점을 시사한다.,동양고속,"서울고속터미널 재개발, 부동산 가치 상승",12
20260513,KOSPI,012205,계양전기우,22800,29.77,898592,continuation,수급,우선주 인기 상승 및 관련 투자자 관심 증대,technical,,0,medium,"이전 분석 재사용 (최초 20260512, 1일째 등장)",,"우선주 투자자 관심, 투자경고종목 지정",12
