date,market,ticker,name,close,change_pct,volume,status,main_theme,specific_signal,trigger_type,trigger_date,trigger_lag_days,confidence,reasoning,related_stocks,watch_keywords,news_count
20260522,KOSPI,001820,삼화콘덴서,102000,29.94,2646960,continuation,전자부품(MLCC) 수급·업황,MLCC 수요 회복 기대 — AI 데이터센터 수요 확대에 따른 업황 반등 관측(언론 보도 및 투자심리 확산),rumor,,0,medium,"이전 분석 재사용 (최초 20260520, 2일째 등장)","삼성전기, 대덕전자","MLCC, AI 데이터센터, MLCC 업황 반등, 수급 급등 VI, 52주 신고가",12
20260522,KOSPI,025560,미래산업,35850,29.89,890827,continuation,실적,1분기 영업이익 및 매출 급증,earnings,,0,high,"이전 분석 재사용 (최초 20260513, 3일째 등장)",,"어닝 서프라이즈, 영업이익 급증, 매출 급증, 1분기 실적, 폭발적 실적 개선",26
20260522,KOSPI,011230,삼화전자,2680,29.78,2527085,new,소재(자성소재/페라이트),페라이트계열 부품 수요 재부각에 따른 '페라이트株' 동반 강세(관련 종목군 랠리),rumor,2026.05.20,2,medium,직접적인 공시·실적·수주는 보이지 않으나 5/20~5/21 보도에서 '페라이트株'와 관련 종목들의 동반 상승이 반복 보도되어 섹터성·테마성 매수심리가 확산된 것으로 보입니다. 제한된 거래·수급 쏠림과 함께 투자 심리가 몰려 단기 급등이 발생한 것으로 판단됩니다.,"케스피온, 삼화전기","자성소재(페라이트), AI 서버 핵심부품, 전기차용 페라이트, 페라이트 수급 동향, 섹터성 재평가, 테마성 동반급등",11
20260522,KOSPI,092200,디아이씨,9110,23.44,5844962,continuation,전기모터/모터소재,국내 최초 '중국(중국산) 희토류 프리(무(無)희토류) 모터' 관련 기술·제품화 보도,rumor,,0,medium,"이전 분석 재사용 (최초 20260512, 3일째 등장)","계양전기, 현대모비스","전기모터, 희토류 대체, 희토류 프리 모터, 무희토류 자석, 트랙션 모터 국산화",4
20260522,KOSPI,009190,대양금속,1550,21.95,831835,new,실적,1분기 영업이익 385% 급증·흑자 전환 공시,earnings,2026.05.12,9,high,"회사측이 5월12일 1분기 실적(영업이익 385% 증가, 흑자 전환)을 보도자료/공시로 알렸고, 이는 투자 심리를 개선해 이후 수급으로 이어진 것으로 보인다. 추가로 철강·특수금속 섹터에서의 업황 호전 관련 일반 기사들이 동반 매수세를 자극한 것으로 판단된다.","세아베스틸지주, KG스틸","실적 서프라이즈, 특수강 수요 회복, 1분기 영업익 385% 증가, 흑자 전환",12
20260522,KOSPI,336260,두산퓨얼셀,98200,17.6,2069982,new,수주/에너지(연료전지),"500억원대 규모 연료전지 공급계약(공급가 500억대, 특정 수요처 대상 납품)",contract,2026.05.22,0,high,당일 공개된 '연료전지 공급계약' 보도(공급가 500억원대)가 직접적 호재로 작용해 매수 집중과 함께 급등 및 신고가를 유발했다. 거래량 급증과 장중 10만원 돌파 보도도 같은 계약 공시에 따른 수급 쏠림을 뒷받침한다.,"연료전지 장비/부품주, 수소·발전소 건설업체","연료전지 수주, 수소발전소 운영, 529억원 공급계약, 공급가 500억원대, SOFC 모듈 납품",17
20260522,KOSPI,090460,비에이치,39450,17.06,1890665,continuation,실적,1분기 영업이익 흑자전환,earnings,,0,high,"이전 분석 재사용 (최초 20260514, 3일째 등장)","LG이노텍, 삼성전기","실적, 흑자전환, 목표가 상향, 주가 상승, 1분기",4
20260522,KOSPI,092220,KEC,6790,16.47,5399033,new,시장 수급/대형주·반도체(엔비디아發 AI 데이터센터 수요),엔비디아·AI 데이터센터 호재로 인한 반도체 투자심리 회복에 따른 코스피 랠리(데이터센터·반도체 관련주 동반 상승),technical,2026.05.21,1,medium,"직접적인 회사 공시나 수주 소식은 없고, 다수 기사들이 5/21 엔비디아·AI 데이터센터 훈풍과 반도체 투심 회복을 배경으로 코스피 전반의 급등을 보도함. KEC는 해당 일자에 시장 랠리와 함께 동반 상승한 것으로 보이며 액면병합·상폐 우려 등 개별 이슈가 혼재하나 이번 급등의 주된 촉매는 전반적 수급·섹터 모멘텀으로 판단됨.","삼화콘덴서, 미래산업","AI 데이터센터, 반도체 투자심리 회복, 엔비디아 실적/가이던스, 액면병합·상폐 우려, 프로그램·기관 매매",12
20260522,KOSPI,006110,삼아알미늄,96400,16.0,451858,continuation,2차전지,JKL인베스트먼트의 투자 회수 및 양극박 수요 증가,rumor,,0,medium,"이전 분석 재사용 (최초 20260514, 3일째 등장)",,"2차전지, 양극박, JKL인베스트먼트, 투자 회수, 수요 증가",11
20260522,KOSPI,009470,삼화전기,42000,15.7,956830,new,전력/소재 수혜 (페라이트·ESS 수요),AI 데이터센터·전기차 확산으로 인한 페라이트 수요 및 ESS 효율화 수혜 기대,rumor,2026.05.21,1,medium,직접적인 공시 없이 업계·매체 보도로 AI 서버 증가에 따른 전력 수요 급증과 ESS 효율 개선 수혜주로 삼화전기가 언급되어 투자심리가 몰린 것으로 보입니다. 관련 보도가 05.21에 집중됐고 D-day 전후로 페라이트·ESS 관련 테마성 매수세가 유입되어 급등을 촉발한 것으로 판단됩니다.,"케스피온, 유니온머티리얼, 삼화콘덴서","페라이트, ESS 효율화, AI 데이터센터 전력수요, 전력용 페라이트 코어 수요, ESS 연계 전력관리 솔루션",10
