date,market,ticker,name,close,change_pct,volume,status,main_theme,specific_signal,trigger_type,trigger_date,trigger_lag_days,confidence,reasoning,related_stocks,watch_keywords,news_count
20260616,KOSPI,013360,일성건설,1677,30.0,3265837,new,건설/수주,중동 재건 기대(미·이란 종전 합의 소식)로 건설주 전반적 수혜 및 수주 기대감 확산,policy,2026.06.16,0,medium,"16일 발표된 미·이란 종전 합의 관련 보도가 건설주 전반의 매수심리를 자극했고, 중동 재건 수주 기대가 일성건설 같은 중소 건설주에도 테마성 유입을 발생시켰다. 또한 코스피 대규모 상승과 외국인·기관 순매수 흐름이 동반되며 급등을 촉발한 것으로 보인다.","대우건설, DL이앤씨","건설업종 강세, 중동 재건, 미·이란 종전 합의, 중동 프로젝트 수주, 외국인 순매수",15
20260616,KOSPI,014915,성문전자우,5790,29.97,112252,new,수급/시장(지수·외국인·기관 매수),외국인·기관 순매수에 따른 코스피 반등(코스피 8700선 회복) 및 풍력·재건 기대감 확산,technical,2026.06.16,0,medium,"당일 주요 기사들이 외국인·기관의 순매수로 코스피가 크게 반등했다는 점을 일제히 보도했고, 풍력 규제 완화 기대와 중동 재건·건설 수혜 기대 등으로 관련 섹터에 자금이 유입되는 흐름이 확인된다. 성문전자우는 당일 개별 호재성 공시나 실적·수주 뉴스가 없는 가운데 지수·섹터 수급에 따라 동반 급등한 것으로 판단된다.","씨에스윈드, 씨에스베어링, 일성건설","외국인·기관 순매수, 코스피 8700선 회복, 풍력 발전 규제 완화, 중동 재건 수주 기대, 건설·재생에너지 섹터 랠리",11
20260616,KOSPI,010690,화신,14010,29.96,882115,new,수급/테마성(중동 재건·로봇 기대),중동 재건·로봇 호재 기대에 따른 테마성 매수(급등경보·매매거래 정지 전조),rumor,2026.06.15,1,medium,"직접적인 공시나 계약 소식은 없고, 6월15일 다수 언론이 '중동 재건·로봇 호재'와 함께 화신을 급등 종목으로 지목했고 같은 날 급등경보·매매거래 정지 예고가 나와 투자심리가 집중된 것으로 보입니다. 6월16일 코스피 전반의 강세(외국인 순매수)와 맞물려 테마/수급성 매수가 급격한 가격상승을 촉발한 것으로 판단됩니다.","일성건설, 씨에스윈드","중동 재건, 로봇 산업, 거래정지 경보, 중동 인프라 수주, 중장비·건설 기자재 공급, 외국인 순매수",16
20260616,KOSPI,014910,성문전자,2755,29.95,1343378,new,사업구조개편/전략전환,고부가가치 소재로 전환 위한 합작법인 설립 검토 보도,disclosure,2026.06.15,1,medium,"6/15에 나온 종목 태그 기사에서 회사가 ‘고부가가치 소재 기업으로 탈바꿈’하고 합작법인 설립을 검토한다는 내용이 제시되어 투자심리가 개선된 것으로 보입니다. 확정 공시 수준의 내용은 아니지만 전략적 전환 기대가 단기 매수세를 촉발했고, 동종 섹터·테마(재생에너지·건설 등)의 상승 흐름도 상승을 확대시켰습니다.","씨에스윈드, 화신","사업구조개편, 고부가가치 소재, 합작법인 설립 검토, 소재사업 전환",13
20260616,KOSPI,112610,씨에스윈드,56800,29.83,2399924,new,정책/규제(재생에너지),미국의 풍력발전 규제(금지) 완화·효력 상실 기대,policy,2026.06.16,0,high,"당일 보도에서 '美 풍력발전 제한 조치 효력 상실'·'풍력발전 금지 완화 기대'가 직접 거론되어 규제 해소가 즉각적 수주·수출 기대를 자극했고, 이로 인해 씨에스윈드의 매크로·수급 성격 호재로 주가가 급등한 것으로 보임. 관련 보도가 당일 집중되어 투자심리가 빠르게 반영되었다.","씨에스베어링, 두산에너빌리티","미국 재생에너지 규제완화, 해상풍력 수출재개, 풍력발전 금지 해제, 대형풍력 타워 수주",25
20260616,KOSPI,100090,SK오션플랜트,21450,26.92,7339728,new,정책/산업(재생에너지·해상풍력),미국의 풍력발전 규제(제한 조치) 완화 기대로 해상풍력·재생에너지 관련주 동반 급등,policy,2026.06.16,0,medium,"장중·장마감 뉴스(6/16)에 미국 풍력발전 관련 규제 완화·효력 상실 기대가 부각되며 해상풍력·재생에너지 섹터에 수급이 집중된 것으로 보임. SK오션플랜트는 해양·플랜트 관련 사업 성격으로 섹터 랠리에 동조해 급등했으며, 같은 기간 SK그룹 신재생 재편 보도(6/10)도 투자심리를 자극한 것으로 판단됨.","씨에스윈드, SK이터닉스","재생에너지, 해상풍력, 미국 풍력 규제 완화, 풍력발전 규제 효력 상실, 그룹 신재생 재편",26
20260616,KOSPI,047040,대우건설,27450,19.87,47888125,new,건설/부동산,라이프케어사와의 시니어주택 개발 협력 MOU(시니어주택 사업 파트너십),contract,2026.06.16,0,high,대우건설이 6월16일 다수 언론에 보도된 신한라이프케어와의 시니어주택 사업 업무협약(MOU)을 발표하면서 해당 사업 기대감이 즉각 주가에 반영됐습니다. 같은 날 중동 종전 합의로 건설업종 전반이 강세를 보인 매크로 호재가 동반되어 상승 폭이 커졌습니다.,"GS건설, 현대건설","시니어주택, 중동 재건사업 수주 기회, 라이프케어 연계 시니어주택 MOU, 공공재개발 관리처분, 시니어 주거서비스 플랫폼, 재건시장 프로젝트 파이낸싱",24
20260616,KOSPI,017900,광전자,10710,19.0,13026745,continuation,반도체 (광·광통신용 화합물/광검출기),코스피 급반등에 따른 광통신·광검출기 섹터 랠리 (6월8일 장중·장마감 뉴스로 촉발),technical,,0,medium,"이전 분석 재사용 (최초 20260520, 3일째 등장)","대한광통신, 성호전자","광통신, 화합물 반도체, 증시 급반등, 2차원 광검출기 성능 개선, 국방 전자 세미나",11
20260616,KOSPI,079550,LIG디펜스앤에어로스페이스,1002000,18.58,953463,new,방산 수출·협력,독일 라인메탈(Rheinmetall)과 유럽 현지 합작회사 설립 추진(유럽 시장·나토 방공망 공략),disclosure,2026.06.16,0,high,당일 다수 보도가 회사가 독일 최대 방산사 라인메탈과 유럽 내 합작회사 설립을 추진한다는 내용을 근거로 급등을 촉발했다. 유럽 시장·나토 방공망 진출 기대와 함께 천궁 수출 가능성(5조원대) 보도도 동반되어 수급과 함께 주가를 끌어올린 것으로 보인다.,"한화에어로스페이스, LIG넥스원","유럽 방산 수출, 나토 방공망, 라인메탈 합작회사, 천궁 수출 5조, 유럽 현지 합작",21
20260616,KOSPI,475150,SK이터닉스,55800,14.23,22092379,continuation,신재생에너지·그룹 사업 재편,SK·KKR 신재생에너지 '빅딜'(신재생사업 자산 매각/재편) 기대감 및 대규모 ESS 가동 보도,contract,,0,medium,"이전 분석 재사용 (최초 20260615, 2일째 등장)","SK이노베이션, SK E&S","신재생에너지 M&A, KKR 빅딜, 대규모 ESS 가동, 신재생 사업 자산매각, 그룹 재편 기대",13
