date,market,ticker,name,close,change_pct,volume,status,main_theme,specific_signal,trigger_type,trigger_date,trigger_lag_days,confidence,reasoning,related_stocks,watch_keywords,news_count,body_count,reason_unknown_category,article_origin_dist,latest_article_date,trigger_lag_candidate
20260506,KOSPI,002070,비비안,11850.0,3238.03,110676,unclear,수급(단기 급등·테마성 매매),소형주 대상으로 발생한 급격한 수급 폭발(단타·펌프·쇼트스퀴즈 가능성),unknown,,0,low,"14일 내 제공된 기사들 가운데 종목(회사) 관련해 즉각적이고 명확한 호재성 공시·계약·실적 기사는 확인되지 않습니다. 검색 결과 대부분이 인명(안젤리나/비비안·Vivien) 혹은 포르쉐 행사 관련 보도로 회사와의 직접적 연관성이 약하고, 유일한 회사 관련 기사(국내CB 전환에 따른 추가상장)는 2026년 일정으로 이번 급등의 즉각적 원인으로 보기 어렵습니다. 따라서 이번 대규모 상승은 개별 종목의 과열성 수급(단타·펌프·쇼트스퀴즈) 또는 데이터·체결 이상일 가능성이 높습니다.",,"수급(단기 급등·단타), 유상증자·CB 전환, 국내CB 전환에 따른 추가상장, 테마성·펌프·과열, 인명 혼동(사람 이름·회사명)",10,10,weak_name_link,search:비비안:10,,
20260506,KOSPI,011790,SKC,161200.0,30.0,2481911,new,반도체/차세대 패키징(유리기판),"유리기판(Glass substrate) 상용화 기대: 자회사 보유 미국 양산시설과 연말 신뢰성 테스트 계획, 유상증자로 확보한 자금 중 약 6,000억 규모의 유리기판 사업 투자 의지 부각 및 글로벌 파운드리·장비사 협력 보도(루머)",rumor,2024.05.06,0,high,"간밤 글로벌 빅테크-파운드리 협력 보도(유리기판 채택 가능성)로 유리기판 테마에 대한 기대감이 급증했고, 해당 기업이 미국에 유리기판 양산설비 및 연말 신뢰성 테스트 계획, 대규모 투자 계획(약 6,000억)을 보유한 점이 투자심리를 집중시키며 주가를 급등시킨 것으로 판단된다. 관련 소부장(검사·레이저·소재) 종목들도 동반 급등한 점이 테마성 랠리를 뒷받침한다.","HB테크놀러지, 필옵틱스, 와이씨켐","차세대 패키징, 유리기판(Glass substrate), 글로벌 빅테크-파운드리 협력, 미국 유리기판 양산시설, 유리기판 신뢰성 테스트(연말), 유상증자 대규모 투자(유리기판)",0,0,,,,
20260506,KOSPI,003470,유안타증권,7830.0,29.85,33014902,new,수급/지수 랠리,외국인 역대급 순매수(약 3조원) 및 코스피 7000 돌파에 따른 증권주 동반 급등(거래대금·수탁수익 기대 증가),technical,2026.05.06,0,high,여러 매체가 5월 6일 코스피 7000선 돌파와 외국인 역대급 순매수(약 3조원)를 유안타증권 상한가의 배경으로 직접 연결하고 있다. 지수 급등에 따른 거래대금 증가와 증권업 전반의 수혜 기대가 증권주에 몰린 수급을 촉발해 단기 급등을 만들었다. 개별 공시·실적·수주성 호재는 확인되지 않아 대표적 트리거는 시장수급(외국인/지수)이다.,"키움증권, 삼성증권, 한국투자증권","외국인 역대급 순매수, 코스피 7000 돌파, 증권업 거래대금 증가, 외국인통합계좌 도입(직접투자), 증권사 IB 조직개편",0,0,,,,
20260506,KOSPI,336260,두산퓨얼셀,78300.0,29.21,4923975,new,수소·연료전지,608억 규모 연료전지 시스템 공급계약(공시) 및 SOFC 상용화 기대,contract,2026.04.29,7,high,"4월 29일 공시된 608억 원 규모 연료전지 시스템 공급계약이 명확한 호재로 작용했으며, 이후 SOFC(고체산화물연료전지) 기반의 상용화·수주 기대감 관련 보도가 이어지며 매수심리가 확산된 것으로 판단된다. D-day(2026.05.06) 당일 관련 기사와 함께 단기 추격 매수·수급 쏠림이 강해져 급등으로 이어졌다.","두산에너빌리티, 에스퓨얼셀","수소 연료전지, SOFC 상용화, 연료전지 시스템 공급계약 608억, 수주 납품 일정, 그룹 내 수주 연계",0,0,,,,
20260506,KOSPI,000500,가온전선,367000.0,27.21,272141,new,수급,한국거래소의 투자위험종목(매매거래정지) 지정예고(적용예정일 2026.05.07) 및 5월6일 코스피 강세(외국인 대규모 순매수)에 따른 전력·전선주에 대한 단기 수급 유입,disclosure,2026.05.06,0,high,"가온전선은 5월6일 증시 대폭 상승 국면에서 전력·전선 섹터로의 수급 유입(외국인·기관 매수·상대강도 과열 지표 등)에 편승해 급등했고, 같은 날 한국거래소가 투자위험종목 지정예고(매매거래정지 예고)를 공시해 시장 관심과 변동성을 더욱 증폭시켰다. 다수 기사에서 가온전선이 과열 지표에 포함되고 기관·외국인 순매수 상위에 오른 점이 급등 근거로 확인된다.","대한전선, 대원전선, 서전기전","수급(외국인 순매수), 시장경보종목/과열, 전력망 인프라 투자, 투자위험종목 지정예고(매매거래정지), AI 데이터센터 전력수요",0,0,,,,
20260506,KOSPI,35320K,대덕전자1우,32700.0,24.57,180693,new,반도체·AI 인프라 수급(시장 모멘텀),AI 서버·반도체 인프라 투자에 따른 PCB·고다층 기판 등 전자부품 수요 재평가 및 단기 수급(RSI 과열) 유입,technical,,0,medium,"코스피·반도체 대형주 강세(삼성전자·SK하이닉스 중심)와 AI·반도체 인프라 투자 기대가 중소 전자부품·기판주로 확산되면서 대덕전자1우에 단기 자금이 유입된 것으로 보입니다. 다수 기사에서 반도체·AI 투자 사이클 회복과 PCB·정밀부품 수요 기대, RSI 등 단기 과열 신호가 언급되어 수급적 급등이 발생한 것으로 판단됩니다.","코리아써키트, 삼성전기, 이수페타시스","AI 인프라, 반도체 투자 사이클, PCB·고다층 기판 수요, RSI 단기 과열, 외국인 수급(매수)",0,0,,,,
20260506,KOSPI,006800,미래에셋증권,83800.0,19.2,20671110,new,수급/지수 랠리,"코스피 사상 첫 7,000 돌파(2026.05.06)로 인한 거래대금 급증과 증권업종의 브로커리지 수수료 증가 기대",technical,2026.05.06,0,medium,"D-day(5월6일) 코스피가 사상 최고치(7,000선)를 돌파하면서 외국인 대규모 순매수와 반도체 대형주 강세로 거래대금이 급증했고, 관련 기사들이 거래대금 확대가 증권사 위탁매매 수수료 및 1분기 실적 개선으로 직결된다고 명시했다. 이로 인해 미래에셋증권을 포함한 증권주에 매수심리가 집중되며 주가가 급등한 것으로 판단된다.","키움증권, NH투자증권, 삼성증권","코스피 7000 돌파, 외국인 순매수(대형주 중심), 거래대금 급증, 브로커리지 수수료 증가, 1분기 영업이익 컨센서스",0,0,,,,
20260506,KOSPI,33626L,두산퓨얼셀2우B,13320.0,17.67,203670,unclear,수소·연료전지(테마성/수급),단기 수급·테마성 매매(종목 고유의 공시·수주 등 직접 트리거 미확인),unknown,,0,low,"최근 14일 내 종목 태그(네이버 금융) 기반의 직접적인 호재성 공시나 수주·실적 뉴스가 확인되지 않습니다. 제공된 기사들은 전기차·이차전지 등 일반 산업 뉴스로 종목과의 연결 근거가 약해, 급등은 개별 수급·테마성 매매 또는 비공식 정보에 따른 단기 추격 매수 가능성이 큽니다.","두산에너빌리티, 에스퓨얼셀","수소·연료전지, 분산형 전력, 발전용 연료전지 수주, 국책 수소 인프라, 연료전지 고효율 스택",2,2,weak_name_link,search:두산퓨얼셀2우B:2,2026-04-22 00:00,14
20260506,KOSPI,028260,삼성물산,375500.0,17.34,1745292,new,수급/시장,삼성전자(2026.05.06) 일간 14%급등에 따른 삼성그룹 계열주 리레이팅 및 외국인 대규모 순매수,technical,2026.05.06,0,high,"코스피 급등과 삼성전자 대폭 상승(5/6)을 계기로 외국인·기관의 대규모 매수(지수·시총 상승)가 발생했고, 이 영향으로 그룹주인 삼성물산이 동반 급등한 것으로 보인다. 추가적으로 건설부문 기초체력(삼성전자 P4/P5 공사 본격화 전망)과 해남 AI컴퓨팅센터 착공 관련 인력 투입 기대가 단기적 매수심리를 뒷받침했을 가능성이 있다.","삼성전자, 삼성증권, SK하이닉스","그룹주 리레이팅, 외국인 순매수, 반도체 공장 P4·P5 공사, 해남 AI컴퓨팅센터 착공, 압구정4구역 수주 우선협상",0,0,,,,
20260506,KOSPI,004800,효성,258500.0,16.97,228667,new,수급/지정학,중동 지정학 리스크와 AI 데이터센터 전력수요 기대가 전력·전력기기·방산 관련주(효성그룹 계열) 수급 집중으로 연결,rumor,2026.05.06,8,medium,"D-8일(2026.05.06) 보도에서 중동 지정학 리스크가 방산·건설·전력주 수혜 기대를 자극했고(효성중공업 등 언급), 북미 전력전시회 참가·직류/HVDC·데이터센터 전력 솔루션 관련 보도가 그룹 내 전력·소재 계열의 수요 모멘텀을 부각시켰습니다. 여기에 스판덱스 업황 회복과 친환경 탄소섬유 원료(바이오 AN) 실증 진전 뉴스들이 그룹 전반에 대한 투자심리를 강화해 단기 급등을 초래한 것으로 판단됩니다.","효성중공업, 효성티앤씨, HS효성첨단소재","지정학 리스크, 전력/에너지 인프라, 바이오 아크릴로니트릴 실증, 스판덱스 업황 회복, HVDC·직류 전력 솔루션",0,0,,,,
