date,market,ticker,name,close,change_pct,volume,status,main_theme,specific_signal,trigger_type,trigger_date,trigger_lag_days,confidence,reasoning,related_stocks,watch_keywords,news_count
20260514,KOSPI,000650,천일고속,295000,29.96,45241,continuation,정책,서울고속터미널 60층 재개발 기대감,rumor,,0,high,"이전 분석 재사용 (최초 20260513, 2일째 등장)",동양고속,"서울고속터미널 재개발, 부동산 가치 상승",13
20260514,KOSPI,084670,동양고속,56200,29.94,171431,continuation,정책,서울고속터미널 60층 재개발 기대감,rumor,,0,medium,"이전 분석 재사용 (최초 20260513, 2일째 등장)",천일고속,"서울고속터미널 60층 재개발, 동양고속 상한가",12
20260514,KOSPI,001740,SK네트웍스,7900,29.93,15929011,new,실적,1분기 영업이익 102% 증가,earnings,2026.05.14,0,high,"SK네트웍스의 1분기 영업이익이 전년 대비 102% 증가하며 시장 기대치를 상회하는 실적을 발표하였고, 이에 따라 투자자들의 매수세가 몰리며 주가가 급등한 것으로 판단됩니다. 특히 AI 사업 협업 확대에 따른 기대감이 실적 개선의 주요 요인으로 작용했을 가능성이 높습니다.",SK스퀘어,"AI 사업 협업 확대, 영업이익 증가, 체질개선 성과",25
20260514,KOSPI,005500,삼진제약,23250,29.89,537412,new,바이오,아리바이오 알츠하이머 신약 7조원 中 기술수출,contract,2026.05.14,0,high,"삼진제약은 아리바이오의 알츠하이머 신약 국내 판권을 보유하고 있어, 아리바이오가 중국 푸싱제약에 최대 7조원 규모의 기술 수출 계약을 체결했다는 소식에 직접적인 영향을 받았다. 이로 인해 삼진제약 주가가 급등하면서 상한가를 기록했다.",아리바이오,"아리바이오 기술수출, 알츠하이머 신약 국내 판권",24
20260514,KOSPI,090460,비에이치,37500,24.38,2654846,new,실적,1분기 영업이익 흑자전환,earnings,2026.05.04,9,high,비에이치는 최근 1분기 영업이익이 흑자전환 하면서 주가가 크게 상승하였습니다. 이와 함께 DB의 목표가 상향 발표가 주가 상승에 긍정적으로 작용한 것으로 보입니다.,"LG이노텍, 삼성전기","고부가가치 FPCB, 공급망 경쟁력",13
20260514,KOSPI,002870,신풍,1242,20.23,6074118,unclear,unknown,,unknown,,0,low,"신풍(002870) 관련 뉴스 중 주가 급등에 직접적 영향을 미친 트리거를 찾을 수 없습니다. 대부분의 뉴스가 건강검진 또는 기타 비관련 산업 소식들로 구성되어 있어, 직접적인 가격 상승 원인을 명확히 파악하기 어렵습니다.",,"신풍, 주가 급등 이유",10
20260514,KOSPI,006110,삼아알미늄,96300,18.74,926904,new,2차전지,JKL인베스트먼트의 투자 회수 및 양극박 수요 증가,rumor,2026.05.04,10,medium,"삼아알미늄이 2차전지 관련 제품인 양극박 분야에서 주목을 받고 있으며, JKL인베스트먼트가 삼아알미늄에 투자했던 700억 원을 회수하는 소식이 주가에 긍정적으로 작용한 것으로 보입니다. 이는 시장 내 양극박 수요 증가와 관련 잠재적 기회를 암시할 수 있습니다.",,"양극박 수요 증가, JKL인베스트먼트 회수",14
20260514,KOSPI,005430,한국공항,72400,18.11,68041,new,실적,한국공항의 1분기 영업이익 급증,earnings,2026.05.14,0,high,한국공항의 1분기 영업이익이 전년 대비 35.51% 증가했다는 소식이 전해지면서 시장에서 긍정적으로 반영된 것으로 보입니다. 높은 영업이익 증가율이 투자자들에게 회사의 성과 향상에 대한 기대감을 높인 것으로 추정됩니다.,,"영업이익 증가, 한국공항 실적 발표",12
20260514,KOSPI,064400,LG씨엔에스,86100,17.14,9609127,new,정책,LG의 미래 기술 인재 확보를 위한 '테크 콘퍼런스' 개최,policy,2026.05.14,0,high,"LG가 대규모 인재 확보를 위한 '테크 콘퍼런스'를 개최해 미래 기술 인재 확보에 총력을 다하고 있다는 소식이 발표되었다. 이러한 움직임은 회사의 기술 경쟁력 강화에 대한 기대감을 불러일으켰으며, 이는 주가 급등의 트리거로 작용했을 가능성이 크다.","LG전자, LG디스플레이","LG 테크 콘퍼런스, 미래 기술 인재 확보, 알파세대",28
20260514,KOSPI,020560,아시아나항공,7870,16.94,2865398,new,실적,대한항공·아시아나항공 합병 확정 발표,policy,2026.05.13,1,high,아시아나항공 주가는 대한항공과의 합병이 확정되면서 급등했습니다. 5월 13일에 발표된 합병 일정 확정은 아시아나항공의 재무 구조 개선 기대와 경영 안정화에 대한 긍정적 시장 반응을 유도했을 가능성이 큽니다.,대한항공,"아시아나항공 합병 일정, 대한항공 아시아나 통합",27
20260514,KOSPI,322000,HD현대에너지솔루션,244000,15.09,2219318,continuation,정책,정부의 태양광 인버터 산업 활성화 협의체 발족,policy,,0,high,"이전 분석 재사용 (최초 20260512, 2일째 등장)",,"태양광 인버터 협의체, 태양광 기술 자립화, 에너지 전환 사업",11
20260514,KOSPI,066575,LG전자우,83300,14.42,1012362,continuation,정책,LG전자와 엔비디아의 협력 기대,rumor,,0,high,"이전 분석 재사용 (최초 20260512, 2일째 등장)",엔비디아,"LG전자 엔비디아 협력, 로봇 사업 기대감",7
20260514,KOSPI,136490,선진,11600,14.29,661516,new,정책,구윤철 부총리의 경제성장 기대 발표,policy,2026.05.11,2,medium,최근 구윤철 부총리가 발표한 '올해 경제성장률 2% 상회 전망'이라는 긍정적인 경제 전망이 시장 심리에 긍정적인 영향을 주었을 가능성이 있다. 따라서 이러한 경제 정책이 투자자들에게 호재로 작용하여 선진의 주가 상승을 이끌었을 것으로 보인다.,,"구윤철 경제성장률 전망, 정부 경제정책",20
20260514,KOSPI,066570,LG전자,217000,13.38,4316463,continuation,실적,1분기 깜짝 실적 및 로봇 사업 확장 가시화,earnings,,0,high,"이전 분석 재사용 (최초 20260512, 2일째 등장)","LG이노텍, LG화학","로봇 사업 확장, 시니어 맞춤형 솔루션",27
20260514,KOSPI,093370,후성,13620,13.22,1865265,new,2차전지,리튬 공급 부족에 따른 가격 상승 기대감,rumor,2026.05.05,8,medium,"후성의 주가 급등은 리튬 품귀 현상에 대한 뉴스와 관련이 있습니다. 리튬은 2차전지의 핵심 원료로, 리튬의 수급 불안으로 인해 관련 주식들이 주목을 받으면서 급등했습니다. 특히, 5월 5일의 뉴스는 포스코홀딩스와 함께 후성이 리튬 관련 수혜주로 부각된 점에서 주가에 긍정적 영향을 미쳤을 가능성이 높습니다.",포스코홀딩스,"리튬 공급 부족, 리튬 가격 상승, 2차전지 원료 수급",18
20260514,KOSPI,377300,카카오페이,57800,13.11,722889,new,정책,고객 정보 알리페이 제공 의혹 관련 수사 착수,rumor,2026.05.13,1,medium,카카오페이는 중국 알리페이에 고객 정보를 제공했다는 의혹으로 경찰 수사를 받고 있다는 소식이 전해졌다. 이러한 소식이 오히려 단기적 투자 관심을 끌며 거래량과 주가가 상승한 것으로 보인다.,,"카카오페이 고객 정보 유출, 알리페이 수사",26
20260514,KOSPI,499790,GS피앤엘,54500,12.84,184353,new,실적,1분기 영업익 58.8% 증가,earnings,2026.05.06,1,high,GS피앤엘은 최근 발표된 1분기 실적에서 영업이익이 전년 대비 58.8% 증가한 242억 원을 기록하였다는 소식이 전해졌다. 이는 시장 예상을 뛰어넘는 결과로 투자자들의 매수세가 집중되며 주가 상승을 이끌었다.,,"GS피앤엘 실적 발표, 영업이익 증가 추세, 레저업계 호황",12
20260514,KOSPI,047040,대우건설,32600,12.61,15484082,new,"부동산, 건설",신축 단지 재개발 및 대단지 분양 착수,contract,2026.05.14,0,high,"대우건설은 최근 다양한 지역에서의 신축 단지 재개발 속도전과 대규모 분양 사업을 실행하고 있습니다. 특히 '광명 하안주공'과 같은 대규모 개발 소식이 주목을 끌고 있으며, 이는 기업의 미래 성장성을 긍정적으로 평가받았습니다.",,"광명 하안주공 시공사 선정, 동래 푸르지오 에듀포레 분양",28
20260514,KOSPI,090355,노루페인트우,12530,12.28,10457,new,기타,태풍 '노루' 관련 테마성 급등,rumor,2026.05.13,0,medium,"최근 '노루'라는 이름의 태풍이 발생하면서, 이름이 유사한 '노루페인트'의 주가가 테마성으로 급등한 것으로 보입니다. 이는 기업의 실적이나 정책적 요인보다는 이름 유사성에 따른 일시적 테마 현상입니다.",,"태풍 노루, 테마성 급등",8
20260514,KOSPI,009450,경동나비엔,78500,11.98,318043,new,실적,"1분기 영업이익 638억 원 발표, 전년 대비 62% 증가",earnings,2026.05.13,0,high,"경동나비엔의 1분기 영업이익이 전년 대비 62% 증가한 638억 원을 발표하면서 주가가 상승했다. 실적 개선 원인으로는 북미 시장에서의 성장과 비용 절감 효과가 강조되었고, 이는 긍정적인 시장 반응을 이끌어냈다.",,"북미 시장 성장, 비용 절감 효과, 공기질 솔루션",27
