date,ticker,name,market,close,change_pct,volume,value_eok,ma5,ma20,ma60,ma120,rsi14,volume_ratio_20d,value_ratio_20d,gap_pct,upper_shadow_pct,close_position_pct,distance_ma20_pct,high_20d_breakout,high_60d_breakout,trend_state,candle_state,pattern,entry_risk,chart_score,comment
20260511,389500,에스비비테크,KOSDAQ,90000,25.7,1653607,1488.2,72160.0,65125.0,57091.67,51408.33,79.91,6.47,8.89,0.98,12.9,87.1,38.2,True,True,strong_uptrend,strong_close,volume_breakout,extreme,79,거래량을 동반한 돌파형입니다. 60일 신고가를 건드려 수급 집중 신호가 있습니다. 거래량은 20일 평균 대비 6.5배입니다. 20일선 이격 38.2%라 눌림 확인이 유리합니다. 다음 봉의 저가 이탈 여부를 먼저 보는 편이 안전합니다.
20260511,004710,한솔테크닉스,KOSPI,14140,29.96,7641048,1080.4,10066.0,8125.5,6279.42,6095.96,80.47,2.84,4.97,4.14,0.0,100.0,74.02,True,True,strong_uptrend,strong_close,trend_continuation,extreme,75,모멘텀은 있으나 추가 확인이 필요한 자리입니다. 60일 신고가를 건드려 수급 집중 신호가 있습니다. RSI 80.5로 추격 매수는 부담스럽습니다. 20일선 이격 74.0%라 눌림 확인이 유리합니다. 다음 봉의 저가 이탈 여부를 먼저 보는 편이 안전합니다.
20260511,012205,계양전기우,KOSPI,13520,30.0,1709813,231.2,9698.0,8711.5,7376.5,6892.38,75.91,3.37,5.0,-6.25,0.0,100.0,55.2,True,False,strong_uptrend,strong_close,trend_continuation,extreme,74,모멘텀은 있으나 추가 확인이 필요한 자리입니다. 20일선 이격 55.2%라 눌림 확인이 유리합니다. 다음 봉의 저가 이탈 여부를 먼저 보는 편이 안전합니다.
20260511,452200,민테크,KOSDAQ,4485,30.0,13876345,622.4,3233.0,2806.75,2499.17,2501.88,84.82,29.37,41.47,8.26,0.0,100.0,59.79,True,True,uptrend,strong_close,volume_breakout,extreme,73,거래량을 동반한 돌파형입니다. 60일 신고가를 건드려 수급 집중 신호가 있습니다. 거래량은 20일 평균 대비 29.4배입니다. RSI 84.8로 추격 매수는 부담스럽습니다. 20일선 이격 59.8%라 눌림 확인이 유리합니다. 다음 봉의 저가 이탈 여부를 먼저 보는 편이 안전합니다.
20260511,041830,인바디,KOSDAQ,45400,17.92,740902,336.4,34640.0,30902.5,30759.17,30903.33,87.71,16.08,23.09,-6.23,3.7,96.3,46.91,True,True,uptrend,strong_close,volume_breakout,extreme,73,거래량을 동반한 돌파형입니다. 60일 신고가를 건드려 수급 집중 신호가 있습니다. 거래량은 20일 평균 대비 16.1배입니다. RSI 87.7로 추격 매수는 부담스럽습니다. 20일선 이격 46.9%라 눌림 확인이 유리합니다. 다음 봉의 저가 이탈 여부를 먼저 보는 편이 안전합니다.
20260511,320000,한울반도체,KOSDAQ,12960,29.99,2918071,378.2,9188.0,8088.25,8498.88,9326.75,,46.98,65.4,14.34,0.0,100.0,60.23,True,True,recovering,strong_close,volume_breakout,extreme,72,거래량을 동반한 돌파형입니다. 60일 신고가를 건드려 수급 집중 신호가 있습니다. 거래량은 20일 평균 대비 47.0배입니다. 20일선 이격 60.2%라 눌림 확인이 유리합니다. 다음 봉의 저가 이탈 여부를 먼저 보는 편이 안전합니다.
20260511,142210,유니트론텍,KOSDAQ,7600,21.6,8320905,632.4,6362.0,5797.5,5698.0,5939.42,88.59,35.88,47.06,0.8,28.1,71.9,31.09,True,True,uptrend,normal,volume_breakout,extreme,71,거래량을 동반한 돌파형입니다. 60일 신고가를 건드려 수급 집중 신호가 있습니다. 거래량은 20일 평균 대비 35.9배입니다. RSI 88.6로 추격 매수는 부담스럽습니다. 20일선 이격 31.1%라 눌림 확인이 유리합니다. 다음 봉의 저가 이탈 여부를 먼저 보는 편이 안전합니다.
20260511,254490,미래반도체,KOSDAQ,40100,29.98,2735521,1096.9,31840.0,22597.5,19696.67,17790.42,93.64,3.37,5.39,6.65,0.0,100.0,77.45,True,True,strong_uptrend,strong_close,trend_continuation,extreme,69,모멘텀은 있으나 추가 확인이 필요한 자리입니다. 60일 신고가를 건드려 수급 집중 신호가 있습니다. RSI 93.6로 추격 매수는 부담스럽습니다. 20일선 이격 77.5%라 눌림 확인이 유리합니다. 다음 봉의 저가 이탈 여부를 먼저 보는 편이 안전합니다.
20260511,004150,한솔홀딩스,KOSPI,4150,12.77,5042737,209.3,3592.0,3436.5,3370.25,3243.25,81.86,15.43,18.24,3.12,54.7,45.3,20.76,True,True,strong_uptrend,long_upper_shadow,trend_continuation,extreme,68,모멘텀은 있으나 추가 확인이 필요한 자리입니다. 60일 신고가를 건드려 수급 집중 신호가 있습니다. 거래량은 20일 평균 대비 15.4배입니다. RSI 81.9로 추격 매수는 부담스럽습니다. 20일선 이격 20.8%라 눌림 확인이 유리합니다. 윗꼬리가 길어 장중 매물 출회를 확인해야 합니다. 다음 봉의 저가 이탈 여부를 먼저 보는 편이 안전합니다.
20260511,010170,대한광통신,KOSDAQ,27950,25.06,84453985,23604.9,21614.0,17569.0,10498.25,6529.72,81.35,1.86,2.94,4.7,11.7,88.3,59.09,True,True,strong_uptrend,strong_close,trend_continuation,extreme,67,모멘텀은 있으나 추가 확인이 필요한 자리입니다. 60일 신고가를 건드려 수급 집중 신호가 있습니다. RSI 81.3로 추격 매수는 부담스럽습니다. 20일선 이격 59.1%라 눌림 확인이 유리합니다. 다음 봉의 저가 이탈 여부를 먼저 보는 편이 안전합니다.
20260511,402340,SK스퀘어,KOSPI,1187000,8.11,1345499,15971.1,1092800.0,807600.0,642766.67,508454.17,99.22,1.99,2.8,7.01,24.0,76.0,46.98,True,True,strong_uptrend,normal,trend_continuation,extreme,67,모멘텀은 있으나 추가 확인이 필요한 자리입니다. 60일 신고가를 건드려 수급 집중 신호가 있습니다. RSI 99.2로 추격 매수는 부담스럽습니다. 20일선 이격 47.0%라 눌림 확인이 유리합니다. 다음 봉의 저가 이탈 여부를 먼저 보는 편이 안전합니다.
20260511,011070,LG이노텍,KOSPI,688000,10.26,329035,2263.8,635200.0,504925.0,358275.0,311383.33,89.73,1.08,1.49,0.96,17.2,82.8,36.26,True,True,strong_uptrend,strong_close,trend_continuation,extreme,67,모멘텀은 있으나 추가 확인이 필요한 자리입니다. 60일 신고가를 건드려 수급 집중 신호가 있습니다. RSI 89.7로 추격 매수는 부담스럽습니다. 20일선 이격 36.3%라 눌림 확인이 유리합니다. 다음 봉의 저가 이탈 여부를 먼저 보는 편이 안전합니다.
