date,ticker,name,market,close,change_pct,volume,value_eok,ma5,ma20,ma60,ma120,rsi14,volume_ratio_20d,value_ratio_20d,gap_pct,upper_shadow_pct,close_position_pct,distance_ma20_pct,high_20d_breakout,high_60d_breakout,trend_state,candle_state,pattern,entry_risk,chart_score,comment
20260507,006345,대원전선우,KOSPI,16790,29.95,5790831,972.3,12236.0,6475.75,4783.75,4239.54,96.13,4.03,8.96,16.1,0.0,100.0,159.27,True,True,strong_uptrend,strong_close,trend_continuation,extreme,73,모멘텀은 있으나 추가 확인이 필요한 자리입니다. 60일 신고가를 건드려 수급 집중 신호가 있습니다. RSI 96.1로 추격 매수는 부담스럽습니다. 20일선 이격 159.3%라 눌림 확인이 유리합니다. 다음 봉의 저가 이탈 여부를 먼저 보는 편이 안전합니다.
20260507,011790,SKC,KOSPI,174100,8.0,2756221,4798.6,140060.0,116325.0,103125.5,103573.15,80.83,4.34,6.01,14.14,2.1,46.9,49.67,True,True,uptrend,gap_up,trend_continuation,extreme,67,모멘텀은 있으나 추가 확인이 필요한 자리입니다. 60일 신고가를 건드려 수급 집중 신호가 있습니다. RSI 80.8로 추격 매수는 부담스럽습니다. 20일선 이격 49.7%라 눌림 확인이 유리합니다. 다음 봉의 저가 이탈 여부를 먼저 보는 편이 안전합니다.
20260507,078150,HB테크놀러지,KOSDAQ,4530,12.69,67835178,3072.9,3479.0,2802.25,2350.53,2161.23,88.1,11.22,17.35,16.17,37.3,45.8,61.66,True,True,strong_uptrend,gap_up,trend_continuation,extreme,64,모멘텀은 있으나 추가 확인이 필요한 자리입니다. 60일 신고가를 건드려 수급 집중 신호가 있습니다. 거래량은 20일 평균 대비 11.2배입니다. RSI 88.1로 추격 매수는 부담스럽습니다. 20일선 이격 61.7%라 눌림 확인이 유리합니다. 다음 봉의 저가 이탈 여부를 먼저 보는 편이 안전합니다.
20260507,013310,아진산업,KOSDAQ,4270,12.81,14727434,628.9,3894.0,3455.25,3330.92,3200.5,86.96,11.91,13.77,6.61,50.0,50.0,23.58,True,True,strong_uptrend,long_upper_shadow,trend_continuation,extreme,62,모멘텀은 있으나 추가 확인이 필요한 자리입니다. 60일 신고가를 건드려 수급 집중 신호가 있습니다. 거래량은 20일 평균 대비 11.9배입니다. RSI 87.0로 추격 매수는 부담스럽습니다. 20일선 이격 23.6%라 눌림 확인이 유리합니다. 윗꼬리가 길어 장중 매물 출회를 확인해야 합니다. 다음 봉의 저가 이탈 여부를 먼저 보는 편이 안전합니다.
20260507,229000,젠큐릭스,KOSDAQ,3835,30.0,1402294,53.8,2755.0,2532.25,2844.7,2247.63,78.6,1.58,2.28,16.95,0.0,100.0,51.45,True,False,recovering,strong_close,momentum_watch,extreme,47,모멘텀은 있으나 추가 확인이 필요한 자리입니다. 20일선 이격 51.5%라 눌림 확인이 유리합니다. 다음 봉의 저가 이탈 여부를 먼저 보는 편이 안전합니다.
20260507,017550,수산세보틱스,KOSPI,3860,23.92,56504813,2181.1,3263.0,3204.0,2327.52,2030.76,62.05,6.59,8.14,9.63,22.8,77.2,20.47,True,True,strong_uptrend,strong_close,volume_breakout,high,100,거래량을 동반한 돌파형입니다. 60일 신고가를 건드려 수급 집중 신호가 있습니다. 거래량은 20일 평균 대비 6.6배입니다. 20일선 이격 20.5%라 눌림 확인이 유리합니다. 다음 봉의 저가 이탈 여부를 먼저 보는 편이 안전합니다.
20260507,138080,오이솔루션,KOSDAQ,54000,21.08,5420661,2927.2,44070.0,43260.0,32880.33,23444.0,64.82,6.19,7.83,0.67,26.2,73.8,24.83,True,True,strong_uptrend,normal,volume_breakout,high,93,거래량을 동반한 돌파형입니다. 60일 신고가를 건드려 수급 집중 신호가 있습니다. 거래량은 20일 평균 대비 6.2배입니다. 20일선 이격 24.8%라 눌림 확인이 유리합니다. 다음 봉의 저가 이탈 여부를 먼저 보는 편이 안전합니다.
20260507,037440,희림,KOSDAQ,7460,29.97,10068380,751.1,6222.0,6103.0,4854.58,4646.54,70.12,3.29,3.99,8.01,0.0,100.0,22.23,True,True,strong_uptrend,strong_close,trend_continuation,high,91,모멘텀은 있으나 추가 확인이 필요한 자리입니다. 60일 신고가를 건드려 수급 집중 신호가 있습니다. 20일선 이격 22.2%라 눌림 확인이 유리합니다. 다음 봉의 저가 이탈 여부를 먼저 보는 편이 안전합니다.
20260507,199800,툴젠,KOSDAQ,118500,17.09,108881,129.0,96960.0,86720.0,63173.33,60823.75,70.65,1.59,2.17,2.96,2.2,97.8,36.65,True,True,strong_uptrend,strong_close,trend_continuation,high,87,모멘텀은 있으나 추가 확인이 필요한 자리입니다. 60일 신고가를 건드려 수급 집중 신호가 있습니다. 20일선 이격 36.6%라 눌림 확인이 유리합니다. 다음 봉의 저가 이탈 여부를 먼저 보는 편이 안전합니다.
20260507,028050,삼성E&A,KOSPI,64400,21.51,13927246,8969.1,55960.0,52575.0,40680.0,33343.75,69.11,3.34,4.19,13.21,38.7,61.3,22.49,True,True,strong_uptrend,gap_up,trend_continuation,high,86,모멘텀은 있으나 추가 확인이 필요한 자리입니다. 60일 신고가를 건드려 수급 집중 신호가 있습니다. 20일선 이격 22.5%라 눌림 확인이 유리합니다. 다음 봉의 저가 이탈 여부를 먼저 보는 편이 안전합니다.
20260507,028260,삼성물산,KOSPI,405000,7.86,1222878,4952.7,341500.0,313875.0,301608.33,278570.83,80.0,2.66,3.38,4.39,1.3,98.7,29.03,True,True,strong_uptrend,normal,trend_continuation,high,83,모멘텀은 있으나 추가 확인이 필요한 자리입니다. 60일 신고가를 건드려 수급 집중 신호가 있습니다. RSI 80.0로 추격 매수는 부담스럽습니다. 20일선 이격 29.0%라 눌림 확인이 유리합니다. 다음 봉의 저가 이탈 여부를 먼저 보는 편이 안전합니다.
20260507,377480,마음AI,KOSDAQ,17450,13.61,2714827,473.7,16078.0,15757.0,15687.5,17839.92,70.75,32.84,36.6,4.23,50.1,49.9,10.74,True,True,uptrend,long_upper_shadow,trend_continuation,high,82,모멘텀은 있으나 추가 확인이 필요한 자리입니다. 60일 신고가를 건드려 수급 집중 신호가 있습니다. 거래량은 20일 평균 대비 32.8배입니다. 윗꼬리가 길어 장중 매물 출회를 확인해야 합니다. 다음 봉의 저가 이탈 여부를 먼저 보는 편이 안전합니다.
20260507,317330,덕산테코피아,KOSDAQ,31250,17.48,996405,311.4,26430.0,23166.5,19475.0,18972.42,76.32,2.19,2.95,23.87,1.7,40.7,34.89,True,True,strong_uptrend,gap_up,trend_continuation,high,81,모멘텀은 있으나 추가 확인이 필요한 자리입니다. 60일 신고가를 건드려 수급 집중 신호가 있습니다. 20일선 이격 34.9%라 눌림 확인이 유리합니다. 다음 봉의 저가 이탈 여부를 먼저 보는 편이 안전합니다.
20260507,195870,해성디에스,KOSPI,86000,10.26,590692,508.0,79780.0,68140.0,60605.83,57383.33,81.45,1.84,2.22,4.74,18.7,81.3,26.21,True,True,strong_uptrend,strong_close,trend_continuation,high,79,모멘텀은 있으나 추가 확인이 필요한 자리입니다. 60일 신고가를 건드려 수급 집중 신호가 있습니다. RSI 81.5로 추격 매수는 부담스럽습니다. 20일선 이격 26.2%라 눌림 확인이 유리합니다. 다음 봉의 저가 이탈 여부를 먼저 보는 편이 안전합니다.
20260507,008060,대덕,KOSPI,19100,13.02,451295,86.2,17188.0,15567.5,13467.17,11930.42,83.5,4.0,4.9,1.24,25.2,74.8,22.69,True,True,strong_uptrend,normal,trend_continuation,high,79,모멘텀은 있으나 추가 확인이 필요한 자리입니다. 60일 신고가를 건드려 수급 집중 신호가 있습니다. RSI 83.5로 추격 매수는 부담스럽습니다. 20일선 이격 22.7%라 눌림 확인이 유리합니다. 다음 봉의 저가 이탈 여부를 먼저 보는 편이 안전합니다.
20260507,009415,태영건설우,KOSPI,14370,29.93,1538135,221.0,11864.0,10786.5,7794.17,8070.54,64.54,8.33,10.47,22.06,0.0,100.0,33.22,False,False,uptrend,strong_close,momentum_watch,high,78,모멘텀은 있으나 추가 확인이 필요한 자리입니다. 거래량은 20일 평균 대비 8.3배입니다. 20일선 이격 33.2%라 눌림 확인이 유리합니다. 다음 봉의 저가 이탈 여부를 먼저 보는 편이 안전합니다.
20260507,102460,이연제약,KOSPI,11240,9.02,1135139,127.6,10824.0,10633.5,10658.83,10907.33,66.57,28.19,29.68,1.75,64.7,35.3,5.7,True,True,recovering,long_upper_shadow,ma20_recovery,high,75,20일선 회복 구간으로 추세 전환 여부를 관찰할 만합니다. 60일 신고가를 건드려 수급 집중 신호가 있습니다. 거래량은 20일 평균 대비 28.2배입니다. 윗꼬리가 길어 장중 매물 출회를 확인해야 합니다. 다음 봉의 저가 이탈 여부를 먼저 보는 편이 안전합니다.
20260507,025560,미래산업,KOSPI,18300,10.57,341501,62.5,16464.0,15010.0,14206.33,13582.42,79.68,5.33,6.27,0.12,40.4,59.6,21.92,True,True,strong_uptrend,normal,trend_continuation,high,72,모멘텀은 있으나 추가 확인이 필요한 자리입니다. 60일 신고가를 건드려 수급 집중 신호가 있습니다. 거래량은 20일 평균 대비 5.3배입니다. 20일선 이격 21.9%라 눌림 확인이 유리합니다. 윗꼬리가 길어 장중 매물 출회를 확인해야 합니다. 다음 봉의 저가 이탈 여부를 먼저 보는 편이 안전합니다.
20260507,191420,테고사이언스,KOSDAQ,13200,12.44,103614,13.7,12440.0,12726.5,13022.0,14351.67,47.92,13.87,14.47,0.0,54.5,45.5,3.72,True,False,recovering,long_upper_shadow,ma20_recovery,high,68,20일선 회복 구간으로 추세 전환 여부를 관찰할 만합니다. 거래량은 20일 평균 대비 13.9배입니다. 윗꼬리가 길어 장중 매물 출회를 확인해야 합니다. 다음 봉의 저가 이탈 여부를 먼저 보는 편이 안전합니다.
20260507,323350,다원넥스뷰,KOSDAQ,17200,14.21,641397,110.3,14066.0,12683.0,12823.83,9582.08,75.14,3.4,4.56,0.66,11.1,88.9,35.61,True,False,recovering,strong_close,ma20_recovery,high,67,20일선 회복 구간으로 추세 전환 여부를 관찰할 만합니다. 20일선 이격 35.6%라 눌림 확인이 유리합니다. 다음 봉의 저가 이탈 여부를 먼저 보는 편이 안전합니다.
