date,ticker,name,market,close,change_pct,volume,value_eok,ma5,ma20,ma60,ma120,rsi14,volume_ratio_20d,value_ratio_20d,gap_pct,upper_shadow_pct,close_position_pct,distance_ma20_pct,high_20d_breakout,high_60d_breakout,trend_state,candle_state,pattern,entry_risk,chart_score,comment
20260602,001740,SK네트웍스,KOSPI,12840,8.08,4918602,631.5,11872.0,8662.0,6476.67,5670.33,82.56,0.23,0.31,3.62,0.0,100.0,48.23,False,False,strong_uptrend,normal,momentum_watch,high,58,모멘텀은 있으나 추가 확인이 필요한 자리입니다. RSI 82.6로 추격 매수는 부담스럽습니다. 20일선 이격 48.2%라 눌림 확인이 유리합니다. 다음 봉의 저가 이탈 여부를 먼저 보는 편이 안전합니다.
20260602,000500,가온전선,KOSPI,386000,4.89,170958,659.9,360500.0,397475.0,217761.67,153140.83,33.91,0.74,0.71,19.29,1.5,19.4,-2.89,False,False,below_ma20,gap_up,momentum_watch,high,38,모멘텀은 있으나 추가 확인이 필요한 자리입니다. 다음 봉의 저가 이탈 여부를 먼저 보는 편이 안전합니다.
20260602,084670,동양고속,KOSPI,38900,10.04,1730069,673.0,37620.0,42475.0,41547.5,50931.67,54.08,2.68,1.95,0.0,59.0,41.0,-8.42,False,False,below_ma20,long_upper_shadow,momentum_watch,high,35,모멘텀은 있으나 추가 확인이 필요한 자리입니다. 윗꼬리가 길어 장중 매물 출회를 확인해야 합니다. 다음 봉의 저가 이탈 여부를 먼저 보는 편이 안전합니다.
20260602,000650,천일고속,KOSPI,217500,9.52,183873,399.9,205060.0,221740.0,221155.0,269756.67,55.95,2.6,2.0,2.22,62.5,37.5,-1.91,False,False,below_ma20,long_upper_shadow,momentum_watch,high,35,모멘텀은 있으나 추가 확인이 필요한 자리입니다. 윗꼬리가 길어 장중 매물 출회를 확인해야 합니다. 다음 봉의 저가 이탈 여부를 먼저 보는 편이 안전합니다.
20260602,006110,삼아알미늄,KOSPI,79200,4.9,605337,479.4,79260.0,81065.0,56715.83,41808.33,49.95,1.65,1.59,1.32,53.7,46.3,-2.3,False,False,below_ma20,long_upper_shadow,momentum_watch,high,31,모멘텀은 있으나 추가 확인이 필요한 자리입니다. 윗꼬리가 길어 장중 매물 출회를 확인해야 합니다. 다음 봉의 저가 이탈 여부를 먼저 보는 편이 안전합니다.
20260602,011080,형지I&C,KOSDAQ,2350,5.38,1108534,26.1,2472.0,3296.25,4652.75,6347.76,36.68,4.01,2.75,0.0,57.2,42.8,-28.71,False,False,below_ma20,long_upper_shadow,momentum_watch,high,31,모멘텀은 있으나 추가 확인이 필요한 자리입니다. 윗꼬리가 길어 장중 매물 출회를 확인해야 합니다. 다음 봉의 저가 이탈 여부를 먼저 보는 편이 안전합니다.
20260602,131290,티에스이,KOSDAQ,204500,3.23,120796,247.0,203500.0,198970.0,151838.33,111663.33,58.33,0.9,0.91,-0.1,11.1,88.9,2.78,False,False,strong_uptrend,normal,momentum_watch,low,84,모멘텀은 있으나 추가 확인이 필요한 자리입니다. 추세는 양호해 거래량이 유지되는지 확인합니다.
20260602,357880,SKAI,KOSDAQ,5790,8.22,9468473,548.2,5326.0,4303.25,3964.33,2894.9,71.11,2.39,3.18,1.68,11.4,88.6,34.55,False,False,strong_uptrend,normal,momentum_watch,low,82,모멘텀은 있으나 추가 확인이 필요한 자리입니다. 20일선 이격 34.5%라 눌림 확인이 유리합니다. 추세는 양호해 거래량이 유지되는지 확인합니다.
20260602,031330,에스에이엠티,KOSDAQ,16270,10.68,1771905,288.3,16128.0,13124.5,8240.75,6283.42,65.86,0.64,0.74,-0.54,10.7,89.3,23.97,False,False,strong_uptrend,strong_close,momentum_watch,low,78,모멘텀은 있으나 추가 확인이 필요한 자리입니다. 20일선 이격 24.0%라 눌림 확인이 유리합니다. 추세는 양호해 거래량이 유지되는지 확인합니다.
20260602,036930,주성엔지니어링,KOSDAQ,196900,6.15,3574277,7037.8,203880.0,176245.0,110933.33,74420.0,59.97,1.34,1.42,-0.54,34.6,65.4,11.72,False,False,uptrend,normal,momentum_watch,medium,63,모멘텀은 있으나 추가 확인이 필요한 자리입니다. 추세는 양호해 거래량이 유지되는지 확인합니다.
20260602,071950,코아스,KOSPI,2095,5.59,204661,4.3,2111.8,1720.75,1764.52,2755.59,67.04,0.86,1.05,4.08,25.6,74.4,21.75,False,False,recovering,normal,momentum_watch,medium,57,모멘텀은 있으나 추가 확인이 필요한 자리입니다. 20일선 이격 21.8%라 눌림 확인이 유리합니다.
20260602,033160,엠케이전자,KOSDAQ,25150,12.53,1404229,353.2,25750.0,28372.5,22439.17,15805.75,49.14,1.21,1.06,1.57,19.4,80.6,-11.36,False,False,below_ma20,strong_close,momentum_watch,medium,54,모멘텀은 있으나 추가 확인이 필요한 자리입니다.
20260602,031430,신세계인터내셔날,KOSPI,14180,3.43,304599,43.2,13902.0,14720.5,13528.0,12533.75,48.85,1.39,1.29,-1.09,18.9,81.1,-3.67,False,False,below_ma20,normal,momentum_watch,medium,54,모멘텀은 있으나 추가 확인이 필요한 자리입니다.
20260602,136490,선진,KOSPI,10140,4.75,202176,20.5,9924.0,10607.5,10545.67,10615.25,48.9,1.07,1.0,2.79,6.0,94.0,-4.41,False,False,below_ma20,normal,momentum_watch,medium,54,모멘텀은 있으나 추가 확인이 필요한 자리입니다.
20260602,033240,자화전자,KOSPI,40050,6.09,429415,172.0,41040.0,46095.0,41688.33,35280.33,46.44,1.27,1.05,10.86,0.0,61.3,-13.11,False,False,below_ma20,gap_up,momentum_watch,medium,46,모멘텀은 있으나 추가 확인이 필요한 자리입니다.
