date,ticker,name,market,close,change_pct,volume,value_eok,ma5,ma20,ma60,ma120,rsi14,volume_ratio_20d,value_ratio_20d,gap_pct,upper_shadow_pct,close_position_pct,distance_ma20_pct,high_20d_breakout,high_60d_breakout,trend_state,candle_state,pattern,entry_risk,chart_score,comment
20260519,005500,삼진제약,KOSPI,24700,23.87,4226982,1044.1,21060.0,19236.0,18712.67,19268.0,67.8,28.86,35.36,4.81,22.9,77.1,28.41,True,True,uptrend,strong_close,volume_breakout,high,99,거래량을 동반한 돌파형입니다. 60일 신고가를 건드려 수급 집중 신호가 있습니다. 거래량은 20일 평균 대비 28.9배입니다. 20일선 이격 28.4%라 눌림 확인이 유리합니다. 다음 봉의 저가 이탈 여부를 먼저 보는 편이 안전합니다.
20260519,356680,엑스게이트,KOSDAQ,19000,22.9,10755689,2043.6,17990.0,15752.0,10423.17,9068.17,62.76,1.88,2.19,3.88,12.8,87.2,20.62,False,False,strong_uptrend,strong_close,momentum_watch,high,78,모멘텀은 있으나 추가 확인이 필요한 자리입니다. 20일선 이격 20.6%라 눌림 확인이 유리합니다. 다음 봉의 저가 이탈 여부를 먼저 보는 편이 안전합니다.
20260519,078890,가온그룹,KOSDAQ,9600,21.21,7535218,723.4,8684.0,7830.5,6924.5,6245.88,67.54,5.75,6.45,3.41,29.4,70.6,22.6,False,False,strong_uptrend,normal,momentum_watch,high,78,모멘텀은 있으나 추가 확인이 필요한 자리입니다. 거래량은 20일 평균 대비 5.8배입니다. 20일선 이격 22.6%라 눌림 확인이 유리합니다. 다음 봉의 저가 이탈 여부를 먼저 보는 편이 안전합니다.
20260519,222040,코스맥스엔비티,KOSDAQ,8680,12.0,925309,80.3,7892.0,6009.75,4472.0,3910.29,84.12,2.11,2.68,2.06,24.1,75.9,44.43,True,True,strong_uptrend,strong_close,trend_continuation,high,77,모멘텀은 있으나 추가 확인이 필요한 자리입니다. 60일 신고가를 건드려 수급 집중 신호가 있습니다. RSI 84.1로 추격 매수는 부담스럽습니다. 20일선 이격 44.4%라 눌림 확인이 유리합니다. 다음 봉의 저가 이탈 여부를 먼저 보는 편이 안전합니다.
20260519,011000,진원생명과학,KOSPI,1366,29.97,40915094,558.9,1094.4,1038.7,1010.4,1467.83,66.84,3.71,4.4,2.95,0.0,100.0,31.51,False,False,uptrend,strong_close,momentum_watch,high,74,모멘텀은 있으나 추가 확인이 필요한 자리입니다. 20일선 이격 31.5%라 눌림 확인이 유리합니다. 다음 봉의 저가 이탈 여부를 먼저 보는 편이 안전합니다.
20260519,452280,한선엔지니어링,KOSDAQ,33300,19.57,3128143,1041.7,27520.0,21358.5,15858.17,12720.5,79.66,3.12,4.76,0.0,25.3,74.7,55.91,True,True,strong_uptrend,normal,trend_continuation,high,73,모멘텀은 있으나 추가 확인이 필요한 자리입니다. 60일 신고가를 건드려 수급 집중 신호가 있습니다. 20일선 이격 55.9%라 눌림 확인이 유리합니다. 다음 봉의 저가 이탈 여부를 먼저 보는 편이 안전합니다.
20260519,021880,메이슨캐피탈,KOSDAQ,282,29.95,66028618,186.2,209.4,191.1,212.35,230.22,66.42,11.07,16.16,-6.45,0.0,100.0,47.57,True,False,recovering,strong_close,ma20_recovery,high,73,20일선 회복 구간으로 추세 전환 여부를 관찰할 만합니다. 거래량은 20일 평균 대비 11.1배입니다. 20일선 이격 47.6%라 눌림 확인이 유리합니다. 다음 봉의 저가 이탈 여부를 먼저 보는 편이 안전합니다.
20260519,406820,뷰티스킨,KOSDAQ,3910,29.9,6524797,255.1,3674.0,3020.35,2402.8,3050.65,60.78,2.19,2.6,6.31,0.0,100.0,29.46,False,False,uptrend,strong_close,momentum_watch,high,70,모멘텀은 있으나 추가 확인이 필요한 자리입니다. 20일선 이격 29.5%라 눌림 확인이 유리합니다. 다음 봉의 저가 이탈 여부를 먼저 보는 편이 안전합니다.
20260519,032800,판타지오,KOSDAQ,2155,15.36,2984362,64.3,2058.6,1884.5,1853.47,2260.36,58.3,7.88,8.36,-0.91,47.0,53.0,14.35,False,False,uptrend,long_upper_shadow,momentum_watch,high,67,모멘텀은 있으나 추가 확인이 필요한 자리입니다. 거래량은 20일 평균 대비 7.9배입니다. 윗꼬리가 길어 장중 매물 출회를 확인해야 합니다. 다음 봉의 저가 이탈 여부를 먼저 보는 편이 안전합니다.
20260519,006110,삼아알미늄,KOSPI,90900,7.96,395546,359.6,87360.0,73850.0,48818.33,37296.25,68.39,0.72,0.91,12.0,34.3,34.3,23.09,False,False,strong_uptrend,gap_up,momentum_watch,high,63,모멘텀은 있으나 추가 확인이 필요한 자리입니다. 20일선 이격 23.1%라 눌림 확인이 유리합니다. 다음 봉의 저가 이탈 여부를 먼저 보는 편이 안전합니다.
