date,ticker,name,market,close,change_pct,volume,value_eok,ma5,ma20,ma60,ma120,rsi14,volume_ratio_20d,value_ratio_20d,gap_pct,upper_shadow_pct,close_position_pct,distance_ma20_pct,high_20d_breakout,high_60d_breakout,trend_state,candle_state,pattern,entry_risk,chart_score,comment
20260603,000500,가온전선,KOSPI,386000,12.59,170958,659.9,360500.0,397475.0,217761.67,153140.83,33.91,0.74,0.71,19.29,1.5,19.4,-2.89,False,False,below_ma20,gap_up,momentum_watch,high,38,모멘텀은 있으나 추가 확인이 필요한 자리입니다. 다음 봉의 저가 이탈 여부를 먼저 보는 편이 안전합니다.
20260603,483650,달바글로벌,KOSPI,187400,7.72,296701,556.0,199180.0,219145.0,188858.33,171135.0,22.81,1.24,1.02,2.22,0.0,37.8,-14.49,False,False,below_ma20,normal,momentum_watch,high,38,모멘텀은 있으나 추가 확인이 필요한 자리입니다. 다음 봉의 저가 이탈 여부를 먼저 보는 편이 안전합니다.
20260603,330860,네패스아크,KOSDAQ,36050,16.29,334612,120.6,41890.0,42592.5,32274.83,25131.5,44.63,0.55,0.45,0.0,0.0,54.5,-15.36,False,False,below_ma20,normal,momentum_watch,high,38,모멘텀은 있으나 추가 확인이 필요한 자리입니다. 다음 봉의 저가 이탈 여부를 먼저 보는 편이 안전합니다.
20260603,418420,라온텍,KOSDAQ,6320,10.74,757856,47.9,7850.0,8758.0,7112.5,6169.33,36.6,0.42,0.28,0.89,11.0,27.4,-27.84,False,False,below_ma20,normal,momentum_watch,high,38,모멘텀은 있으나 추가 확인이 필요한 자리입니다. 다음 봉의 저가 이탈 여부를 먼저 보는 편이 안전합니다.
20260603,069640,한세엠케이,KOSPI,1130,8.11,36006,0.4,1179.8,1297.65,1260.65,1264.72,42.28,0.18,0.14,0.0,26.8,73.2,-12.92,False,False,below_ma20,normal,momentum_watch,high,38,모멘텀은 있으나 추가 확인이 필요한 자리입니다. 다음 봉의 저가 이탈 여부를 먼저 보는 편이 안전합니다.
20260603,100790,미래에셋벤처투자,KOSDAQ,40450,14.55,2839234,1148.5,48560.0,55565.0,41036.67,28678.25,35.28,0.89,0.61,-6.39,40.0,47.4,-27.2,False,False,below_ma20,normal,momentum_watch,high,31,모멘텀은 있으나 추가 확인이 필요한 자리입니다. 윗꼬리가 길어 장중 매물 출회를 확인해야 합니다. 다음 봉의 저가 이탈 여부를 먼저 보는 편이 안전합니다.
20260603,000370,한화손해보험,KOSPI,6100,15.38,540542,33.0,6346.0,6748.5,6737.5,6415.25,46.34,0.4,0.35,-0.33,60.0,40.0,-9.61,False,False,below_ma20,long_upper_shadow,momentum_watch,high,31,모멘텀은 있으나 추가 확인이 필요한 자리입니다. 윗꼬리가 길어 장중 매물 출회를 확인해야 합니다. 다음 봉의 저가 이탈 여부를 먼저 보는 편이 안전합니다.
20260603,243070,휴온스,KOSDAQ,27650,13.78,55060,15.2,29930.0,32347.5,28226.67,27880.83,33.33,0.38,0.31,0.0,43.9,56.1,-14.52,False,False,below_ma20,normal,momentum_watch,high,31,모멘텀은 있으나 추가 확인이 필요한 자리입니다. 윗꼬리가 길어 장중 매물 출회를 확인해야 합니다. 다음 봉의 저가 이탈 여부를 먼저 보는 편이 안전합니다.
20260603,093370,후성,KOSPI,10580,20.18,1208357,127.8,11392.0,12440.0,10507.33,9187.58,39.87,0.57,0.47,-3.62,63.2,36.8,-14.95,False,False,below_ma20,long_upper_shadow,momentum_watch,high,23,모멘텀은 있으나 추가 확인이 필요한 자리입니다. 윗꼬리가 길어 장중 매물 출회를 확인해야 합니다. 다음 봉의 저가 이탈 여부를 먼저 보는 편이 안전합니다.
20260603,131290,티에스이,KOSDAQ,204500,15.34,121035,247.5,203500.0,198970.0,151838.33,111663.33,58.33,0.9,0.91,-0.1,11.1,88.9,2.78,False,False,strong_uptrend,strong_close,momentum_watch,low,84,모멘텀은 있으나 추가 확인이 필요한 자리입니다. 추세는 양호해 거래량이 유지되는지 확인합니다.
20260603,147760,피엠티,KOSDAQ,7420,12.31,132138,9.8,7558.0,6920.8,4542.15,3649.77,58.16,0.26,0.27,0.0,18.7,81.3,7.21,False,False,uptrend,strong_close,momentum_watch,low,78,모멘텀은 있으나 추가 확인이 필요한 자리입니다. 추세는 양호해 거래량이 유지되는지 확인합니다.
20260603,025560,미래산업,KOSPI,28500,19.17,147270,42.0,34960.0,25844.0,17888.33,15668.5,65.35,0.31,0.32,0.0,0.0,3.2,10.28,False,False,uptrend,normal,momentum_watch,low,70,모멘텀은 있으나 추가 확인이 필요한 자리입니다. 추세는 양호해 거래량이 유지되는지 확인합니다.
20260603,001450,현대해상,KOSPI,34800,7.89,545559,189.9,34900.0,34142.5,31677.5,30978.75,63.43,0.59,0.58,-0.73,33.3,66.7,1.93,False,False,uptrend,normal,momentum_watch,medium,63,모멘텀은 있으나 추가 확인이 필요한 자리입니다. 추세는 양호해 거래량이 유지되는지 확인합니다.
20260603,067310,하나마이크론,KOSDAQ,41400,14.72,1261893,522.4,42510.0,45522.5,37624.17,33557.5,50.0,0.45,0.39,0.0,22.6,77.4,-9.06,False,False,below_ma20,strong_close,momentum_watch,medium,54,모멘텀은 있으나 추가 확인이 필요한 자리입니다.
20260603,033160,엠케이전자,KOSDAQ,25150,11.67,1408106,354.1,25750.0,28372.5,22439.17,15805.75,49.14,1.21,1.06,1.57,19.4,80.6,-11.36,False,False,below_ma20,strong_close,momentum_watch,medium,54,모멘텀은 있으나 추가 확인이 필요한 자리입니다.
20260603,031430,신세계인터내셔날,KOSPI,14180,8.73,304599,43.2,13902.0,14720.5,13528.0,12533.75,48.85,1.39,1.29,-1.09,18.9,81.1,-3.67,False,False,below_ma20,normal,momentum_watch,medium,54,모멘텀은 있으나 추가 확인이 필요한 자리입니다.
20260603,417840,저스템,KOSDAQ,14870,15.15,1550424,230.5,17090.0,16265.5,10818.0,8227.42,56.91,0.87,0.77,0.0,0.5,33.5,-8.58,False,False,below_ma20,normal,momentum_watch,medium,46,모멘텀은 있으나 추가 확인이 필요한 자리입니다.
20260603,033240,자화전자,KOSPI,40050,8.98,429415,172.0,41040.0,46095.0,41688.33,35280.33,46.44,1.27,1.05,10.86,0.0,61.3,-13.11,False,False,below_ma20,gap_up,momentum_watch,medium,46,모멘텀은 있으나 추가 확인이 필요한 자리입니다.
20260603,083500,에프엔에스테크,KOSDAQ,18230,18.75,201917,36.8,19776.0,20425.0,18321.33,16791.25,47.88,0.52,0.45,0.78,0.0,35.3,-10.75,False,False,below_ma20,normal,momentum_watch,medium,46,모멘텀은 있으나 추가 확인이 필요한 자리입니다.
20260603,000400,롯데손해보험,KOSPI,1906,8.66,717448,13.7,2063.8,2115.35,2109.95,1970.38,46.8,0.53,0.47,0.0,0.0,54.3,-9.9,False,False,below_ma20,normal,momentum_watch,medium,46,모멘텀은 있으나 추가 확인이 필요한 자리입니다.
