date,ticker,name,market,close,change_pct,volume,value_eok,ma5,ma20,ma60,ma120,rsi14,volume_ratio_20d,value_ratio_20d,gap_pct,upper_shadow_pct,close_position_pct,distance_ma20_pct,high_20d_breakout,high_60d_breakout,trend_state,candle_state,pattern,entry_risk,chart_score,comment
20260522,036930,주성엔지니어링,KOSDAQ,224000,20.95,6576914,14732.3,189360.0,150975.0,95773.33,65365.42,77.25,2.57,3.84,0.05,16.2,83.8,48.37,True,True,strong_uptrend,strong_close,trend_continuation,extreme,83,모멘텀은 있으나 추가 확인이 필요한 자리입니다. 60일 신고가를 건드려 수급 집중 신호가 있습니다. 20일선 이격 48.4%라 눌림 확인이 유리합니다. 다음 봉의 저가 이탈 여부를 먼저 보는 편이 안전합니다.
20260522,025560,미래산업,KOSPI,35850,29.89,890827,319.4,28170.0,20145.0,15807.83,14565.25,85.59,2.6,4.08,1.99,0.0,100.0,77.96,True,True,strong_uptrend,strong_close,trend_continuation,extreme,69,모멘텀은 있으나 추가 확인이 필요한 자리입니다. 60일 신고가를 건드려 수급 집중 신호가 있습니다. RSI 85.6로 추격 매수는 부담스럽습니다. 20일선 이격 78.0%라 눌림 확인이 유리합니다. 다음 봉의 저가 이탈 여부를 먼저 보는 편이 안전합니다.
20260522,007460,에이프로젠,KOSPI,4210,8.51,775828,32.7,4141.0,2711.1,1117.75,900.54,68.24,0.54,0.41,-1.8,45.2,54.8,55.29,False,False,strong_uptrend,long_upper_shadow,momentum_watch,extreme,49,모멘텀은 있으나 추가 확인이 필요한 자리입니다. 20일선 이격 55.3%라 눌림 확인이 유리합니다. 윗꼬리가 길어 장중 매물 출회를 확인해야 합니다. 다음 봉의 저가 이탈 여부를 먼저 보는 편이 안전합니다.
20260522,147760,피엠티,KOSDAQ,9470,17.49,983194,93.1,7648.0,6118.15,4090.63,3374.91,71.84,1.13,1.9,0.0,22.0,78.0,54.79,True,True,strong_uptrend,strong_close,trend_continuation,high,87,모멘텀은 있으나 추가 확인이 필요한 자리입니다. 60일 신고가를 건드려 수급 집중 신호가 있습니다. 20일선 이격 54.8%라 눌림 확인이 유리합니다. 다음 봉의 저가 이탈 여부를 먼저 보는 편이 안전합니다.
20260522,356680,엑스게이트,KOSDAQ,21200,24.19,9150150,1939.8,17838.0,16240.5,10957.5,9329.0,62.78,2.44,3.03,23.02,38.8,61.2,30.54,True,True,strong_uptrend,gap_up,trend_continuation,high,82,모멘텀은 있으나 추가 확인이 필요한 자리입니다. 60일 신고가를 건드려 수급 집중 신호가 있습니다. 20일선 이격 30.5%라 눌림 확인이 유리합니다. 다음 봉의 저가 이탈 여부를 먼저 보는 편이 안전합니다.
20260522,456010,아이씨티케이,KOSDAQ,26550,10.86,4637818,1231.3,23648.0,22614.5,18413.17,17128.25,59.8,3.68,4.25,17.75,46.2,17.6,17.4,True,False,strong_uptrend,long_upper_shadow,trend_continuation,high,77,모멘텀은 있으나 추가 확인이 필요한 자리입니다. 윗꼬리가 길어 장중 매물 출회를 확인해야 합니다. 다음 봉의 저가 이탈 여부를 먼저 보는 편이 안전합니다.
20260522,003060,에이프로젠바이오로직스,KOSPI,3450,8.66,601097,20.7,3368.0,2162.95,908.55,717.0,69.48,1.15,0.9,-0.79,12.1,87.9,59.5,False,False,strong_uptrend,normal,momentum_watch,high,72,모멘텀은 있으나 추가 확인이 필요한 자리입니다. 20일선 이격 59.5%라 눌림 확인이 유리합니다. 다음 봉의 저가 이탈 여부를 먼저 보는 편이 안전합니다.
20260522,322000,HD현대에너지솔루션,KOSPI,203000,8.91,441525,896.3,194580.0,202960.0,158040.0,109542.5,43.45,0.42,0.42,5.53,63.6,36.4,0.02,False,False,uptrend,long_upper_shadow,momentum_watch,high,47,모멘텀은 있으나 추가 확인이 필요한 자리입니다. 윗꼬리가 길어 장중 매물 출회를 확인해야 합니다. 다음 봉의 저가 이탈 여부를 먼저 보는 편이 안전합니다.
20260522,095910,에스에너지,KOSDAQ,2350,14.08,4062521,95.5,2126.4,2200.85,1881.7,1501.78,42.94,1.09,1.09,5.1,51.8,48.2,6.78,False,False,uptrend,long_upper_shadow,momentum_watch,high,47,모멘텀은 있으나 추가 확인이 필요한 자리입니다. 윗꼬리가 길어 장중 매물 출회를 확인해야 합니다. 다음 봉의 저가 이탈 여부를 먼저 보는 편이 안전합니다.
20260522,010060,OCI홀딩스,KOSPI,314500,12.12,460488,1448.2,297000.0,332775.0,238950.0,178377.5,40.22,1.02,0.96,13.9,60.8,19.6,-5.49,False,False,below_ma20,long_upper_shadow,momentum_watch,high,23,모멘텀은 있으나 추가 확인이 필요한 자리입니다. 윗꼬리가 길어 장중 매물 출회를 확인해야 합니다. 다음 봉의 저가 이탈 여부를 먼저 보는 편이 안전합니다.
