date,ticker,name,market,close,change_pct,volume,value_eok,ma5,ma20,ma60,ma120,rsi14,volume_ratio_20d,value_ratio_20d,gap_pct,upper_shadow_pct,close_position_pct,distance_ma20_pct,high_20d_breakout,high_60d_breakout,trend_state,candle_state,pattern,entry_risk,chart_score,comment
20260526,001740,SK네트웍스,KOSPI,10920,30.0,64436092,7036.4,8698.0,7149.0,5947.0,5366.92,78.75,5.62,7.71,4.76,0.0,100.0,52.75,True,True,strong_uptrend,strong_close,volume_breakout,extreme,75,거래량을 동반한 돌파형입니다. 60일 신고가를 건드려 수급 집중 신호가 있습니다. 거래량은 20일 평균 대비 5.6배입니다. 20일선 이격 52.8%라 눌림 확인이 유리합니다. 다음 봉의 저가 이탈 여부를 먼저 보는 편이 안전합니다.
20260526,011070,LG이노텍,KOSPI,1068000,23.61,682399,7288.0,864600.0,701000.0,449175.0,358241.67,88.08,1.99,3.18,8.22,25.8,74.2,52.35,True,True,strong_uptrend,gap_up,trend_continuation,extreme,59,모멘텀은 있으나 추가 확인이 필요한 자리입니다. 60일 신고가를 건드려 수급 집중 신호가 있습니다. RSI 88.1로 추격 매수는 부담스럽습니다. 20일선 이격 52.4%라 눌림 확인이 유리합니다. 다음 봉의 저가 이탈 여부를 먼저 보는 편이 안전합니다.
20260526,330860,네패스아크,KOSDAQ,52000,21.35,1544716,803.3,42500.0,41352.5,30338.5,24123.17,63.46,2.36,2.95,2.1,25.6,74.4,25.75,True,True,strong_uptrend,normal,trend_continuation,high,89,모멘텀은 있으나 추가 확인이 필요한 자리입니다. 60일 신고가를 건드려 수급 집중 신호가 있습니다. 20일선 이격 25.8%라 눌림 확인이 유리합니다. 다음 봉의 저가 이탈 여부를 먼저 보는 편이 안전합니다.
20260526,356680,엑스게이트,KOSDAQ,27550,29.95,9073421,2499.7,20256.0,16911.0,11291.83,9494.92,68.86,2.23,3.47,9.2,0.0,100.0,62.91,True,True,strong_uptrend,strong_close,trend_continuation,high,85,모멘텀은 있으나 추가 확인이 필요한 자리입니다. 60일 신고가를 건드려 수급 집중 신호가 있습니다. 20일선 이격 62.9%라 눌림 확인이 유리합니다. 다음 봉의 저가 이탈 여부를 먼저 보는 편이 안전합니다.
20260526,274090,켄코아에어로스페이스,KOSDAQ,34250,20.18,5624301,1926.3,28180.0,23642.0,22173.33,20637.0,71.56,4.07,5.28,1.4,34.4,65.6,44.87,True,True,strong_uptrend,normal,trend_continuation,high,80,모멘텀은 있으나 추가 확인이 필요한 자리입니다. 60일 신고가를 건드려 수급 집중 신호가 있습니다. 20일선 이격 44.9%라 눌림 확인이 유리합니다. 다음 봉의 저가 이탈 여부를 먼저 보는 편이 안전합니다.
20260526,005430,한국공항,KOSPI,80500,6.2,36017,29.0,75780.0,66165.0,61121.67,63170.0,77.53,1.45,1.71,0.26,16.5,83.5,21.67,True,True,uptrend,normal,trend_continuation,high,79,모멘텀은 있으나 추가 확인이 필요한 자리입니다. 60일 신고가를 건드려 수급 집중 신호가 있습니다. 20일선 이격 21.7%라 눌림 확인이 유리합니다. 다음 봉의 저가 이탈 여부를 먼저 보는 편이 안전합니다.
20260526,000400,롯데손해보험,KOSPI,2325,4.26,2094630,48.7,2242.0,2137.65,2118.93,1960.29,58.21,1.8,1.96,3.36,48.6,51.4,8.76,True,False,strong_uptrend,long_upper_shadow,trend_continuation,high,69,모멘텀은 있으나 추가 확인이 필요한 자리입니다. 윗꼬리가 길어 장중 매물 출회를 확인해야 합니다. 다음 봉의 저가 이탈 여부를 먼저 보는 편이 안전합니다.
20260526,031330,에스에이엠티,KOSDAQ,18170,16.55,4405046,800.4,15694.0,10900.5,7317.83,5769.38,77.64,1.87,2.65,3.85,43.0,57.0,66.69,True,True,strong_uptrend,normal,trend_continuation,high,64,모멘텀은 있으나 추가 확인이 필요한 자리입니다. 60일 신고가를 건드려 수급 집중 신호가 있습니다. 20일선 이격 66.7%라 눌림 확인이 유리합니다. 윗꼬리가 길어 장중 매물 출회를 확인해야 합니다. 다음 봉의 저가 이탈 여부를 먼저 보는 편이 안전합니다.
20260526,007460,에이프로젠,KOSPI,4440,5.46,469066,20.8,4154.0,2918.45,1184.05,932.36,68.91,0.32,0.25,1.43,27.1,72.9,52.14,False,False,strong_uptrend,normal,momentum_watch,high,64,모멘텀은 있으나 추가 확인이 필요한 자리입니다. 20일선 이격 52.1%라 눌림 확인이 유리합니다. 다음 봉의 저가 이탈 여부를 먼저 보는 편이 안전합니다.
20260526,021880,메이슨캐피탈,KOSDAQ,287,29.86,48775521,140.0,263.0,203.3,211.52,230.52,63.95,2.26,2.63,1.36,0.0,100.0,41.17,False,False,recovering,strong_close,momentum_watch,high,57,모멘텀은 있으나 추가 확인이 필요한 자리입니다. 20일선 이격 41.2%라 눌림 확인이 유리합니다. 다음 봉의 저가 이탈 여부를 먼저 보는 편이 안전합니다.
20260526,071950,코아스,KOSPI,2015,16.74,436919,8.8,1696.8,1594.25,1827.2,2838.39,70.02,2.22,2.84,2.09,47.1,52.9,26.39,True,False,recovering,long_upper_shadow,momentum_watch,high,54,모멘텀은 있으나 추가 확인이 필요한 자리입니다. 20일선 이격 26.4%라 눌림 확인이 유리합니다. 윗꼬리가 길어 장중 매물 출회를 확인해야 합니다. 다음 봉의 저가 이탈 여부를 먼저 보는 편이 안전합니다.
20260526,270520,앱튼,KOSDAQ,1609,13.63,1104940,17.8,1408.2,1823.0,1959.33,2766.25,34.11,2.63,2.52,5.86,38.0,62.0,-11.74,False,False,below_ma20,normal,momentum_watch,high,35,모멘텀은 있으나 추가 확인이 필요한 자리입니다. 다음 봉의 저가 이탈 여부를 먼저 보는 편이 안전합니다.
20260526,092600,앤씨앤,KOSDAQ,4130,11.32,563497,23.3,3969.0,4745.0,4563.17,3753.08,41.24,2.69,2.32,1.89,57.3,42.7,-12.96,False,False,below_ma20,long_upper_shadow,momentum_watch,high,27,모멘텀은 있으나 추가 확인이 필요한 자리입니다. 윗꼬리가 길어 장중 매물 출회를 확인해야 합니다. 다음 봉의 저가 이탈 여부를 먼저 보는 편이 안전합니다.
20260526,047040,대우건설,KOSPI,29450,3.15,18167764,5350.4,28010.0,31355.0,22326.0,13513.88,43.01,0.97,0.87,4.38,83.6,4.9,-6.08,False,False,below_ma20,long_upper_shadow,momentum_watch,high,23,모멘텀은 있으나 추가 확인이 필요한 자리입니다. 윗꼬리가 길어 장중 매물 출회를 확인해야 합니다. 다음 봉의 저가 이탈 여부를 먼저 보는 편이 안전합니다.
20260526,001430,세아베스틸지주,KOSPI,64900,3.18,502455,326.1,64900.0,70350.0,68280.0,63094.58,42.92,1.39,1.28,1.59,67.9,32.1,-7.75,False,False,below_ma20,long_upper_shadow,momentum_watch,high,23,모멘텀은 있으나 추가 확인이 필요한 자리입니다. 윗꼬리가 길어 장중 매물 출회를 확인해야 합니다. 다음 봉의 저가 이탈 여부를 먼저 보는 편이 안전합니다.
20260526,456010,아이씨티케이,KOSDAQ,30800,16.01,4829892,1487.6,25890.0,22969.5,18637.33,17277.33,65.33,3.38,4.41,5.84,39.1,60.9,34.09,True,True,strong_uptrend,normal,trend_continuation,low,86,모멘텀은 있으나 추가 확인이 필요한 자리입니다. 60일 신고가를 건드려 수급 집중 신호가 있습니다. 20일선 이격 34.1%라 눌림 확인이 유리합니다. 추세는 양호해 거래량이 유지되는지 확인합니다.
20260526,295310,에이치브이엠,KOSDAQ,133000,17.7,807444,1073.9,113300.0,98860.0,92760.0,77758.33,65.41,2.25,2.87,4.16,39.9,60.1,34.53,True,True,strong_uptrend,normal,trend_continuation,low,82,모멘텀은 있으나 추가 확인이 필요한 자리입니다. 60일 신고가를 건드려 수급 집중 신호가 있습니다. 20일선 이격 34.5%라 눌림 확인이 유리합니다. 추세는 양호해 거래량이 유지되는지 확인합니다.
20260526,010060,OCI홀딩스,KOSPI,360000,14.47,695901,2505.2,305400.0,334675.0,242488.33,180545.83,50.73,1.58,1.69,8.27,23.5,76.5,7.57,False,False,uptrend,strong_close,momentum_watch,low,78,모멘텀은 있으나 추가 확인이 필요한 자리입니다. 추세는 양호해 거래량이 유지되는지 확인합니다.
20260526,003550,LG,KOSPI,122700,3.54,600911,737.3,114520.0,108055.0,97301.67,91998.33,61.83,0.89,0.96,4.3,25.0,58.9,13.55,False,False,strong_uptrend,normal,momentum_watch,low,76,모멘텀은 있으나 추가 확인이 필요한 자리입니다. 추세는 양호해 거래량이 유지되는지 확인합니다.
20260526,355150,코스텍시스,KOSDAQ,47800,12.47,484634,231.7,45010.0,49222.5,30707.33,22127.92,46.76,0.84,0.93,6.82,28.1,71.9,-2.89,False,False,below_ma20,normal,momentum_watch,medium,46,모멘텀은 있으나 추가 확인이 필요한 자리입니다.
