date,ticker,name,market,close,change_pct,volume,value_eok,ma5,ma20,ma60,ma120,rsi14,volume_ratio_20d,value_ratio_20d,gap_pct,upper_shadow_pct,close_position_pct,distance_ma20_pct,high_20d_breakout,high_60d_breakout,trend_state,candle_state,pattern,entry_risk,chart_score,comment
20260520,142280,녹십자엠에스,KOSDAQ,6230,28.19,17864464,1113.0,4838.0,4232.75,3868.17,3914.29,77.96,5.91,7.76,-0.93,5.2,94.8,47.19,True,True,uptrend,strong_close,volume_breakout,extreme,75,거래량을 동반한 돌파형입니다. 60일 신고가를 건드려 수급 집중 신호가 있습니다. 거래량은 20일 평균 대비 5.9배입니다. 20일선 이격 47.2%라 눌림 확인이 유리합니다. 다음 봉의 저가 이탈 여부를 먼저 보는 편이 안전합니다.
20260520,011000,진원생명과학,KOSPI,1634,19.62,49969545,816.5,1205.0,1054.3,1013.03,1464.11,76.05,3.92,5.39,14.71,36.6,63.4,54.98,True,True,uptrend,gap_up,trend_continuation,extreme,66,모멘텀은 있으나 추가 확인이 필요한 자리입니다. 60일 신고가를 건드려 수급 집중 신호가 있습니다. 20일선 이격 55.0%라 눌림 확인이 유리합니다. 다음 봉의 저가 이탈 여부를 먼저 보는 편이 안전합니다.
20260520,014915,성문전자우,KOSPI,6420,29.83,108285,7.0,5568.0,4963.25,4566.17,4692.38,62.42,2.3,2.41,-2.53,0.0,100.0,29.35,False,False,uptrend,strong_close,momentum_watch,high,70,모멘텀은 있으나 추가 확인이 필요한 자리입니다. 20일선 이격 29.4%라 눌림 확인이 유리합니다. 다음 봉의 저가 이탈 여부를 먼저 보는 편이 안전합니다.
20260520,005250,녹십자홀딩스,KOSPI,16370,4.53,3318226,543.2,15860.0,14563.5,14360.67,15089.33,63.4,6.69,7.12,-4.02,46.8,53.2,12.4,False,False,uptrend,long_upper_shadow,momentum_watch,high,63,모멘텀은 있으나 추가 확인이 필요한 자리입니다. 거래량은 20일 평균 대비 6.7배입니다. 윗꼬리가 길어 장중 매물 출회를 확인해야 합니다. 다음 봉의 저가 이탈 여부를 먼저 보는 편이 안전합니다.
20260520,079190,케스피온,KOSDAQ,968,8.89,4865189,47.1,956.4,859.85,797.38,878.66,61.41,1.22,1.1,1.8,63.2,36.8,12.58,False,False,uptrend,long_upper_shadow,momentum_watch,high,55,모멘텀은 있으나 추가 확인이 필요한 자리입니다. 윗꼬리가 길어 장중 매물 출회를 확인해야 합니다. 다음 봉의 저가 이탈 여부를 먼저 보는 편이 안전합니다.
20260520,038060,루멘스,KOSDAQ,1427,8.11,2996167,42.8,1361.8,1362.55,992.57,826.64,58.84,0.52,0.48,0.23,54.2,45.8,4.73,False,False,uptrend,long_upper_shadow,momentum_watch,high,55,모멘텀은 있으나 추가 확인이 필요한 자리입니다. 윗꼬리가 길어 장중 매물 출회를 확인해야 합니다. 다음 봉의 저가 이탈 여부를 먼저 보는 편이 안전합니다.
20260520,069540,빛과전자,KOSDAQ,5140,11.5,39837146,2047.6,5172.0,5354.0,3577.37,2309.72,48.92,2.76,2.47,0.11,45.1,54.9,-4.0,False,False,below_ma20,long_upper_shadow,momentum_watch,high,35,모멘텀은 있으나 추가 확인이 필요한 자리입니다. 윗꼬리가 길어 장중 매물 출회를 확인해야 합니다. 다음 봉의 저가 이탈 여부를 먼저 보는 편이 안전합니다.
20260520,023960,에쓰씨엔지니어링,KOSPI,1190,3.84,669499,8.0,1168.8,1292.8,1383.08,1398.47,37.19,2.3,2.1,1.57,76.8,23.2,-7.95,True,False,below_ma20,long_upper_shadow,momentum_watch,high,35,모멘텀은 있으나 추가 확인이 필요한 자리입니다. 윗꼬리가 길어 장중 매물 출회를 확인해야 합니다. 다음 봉의 저가 이탈 여부를 먼저 보는 편이 안전합니다.
20260520,072950,빛샘전자,KOSDAQ,14080,7.73,3835612,540.1,14928.0,14402.0,10645.67,8155.75,52.81,1.53,1.34,-0.92,49.4,50.6,-2.24,False,False,below_ma20,long_upper_shadow,momentum_watch,high,31,모멘텀은 있으나 추가 확인이 필요한 자리입니다. 윗꼬리가 길어 장중 매물 출회를 확인해야 합니다. 다음 봉의 저가 이탈 여부를 먼저 보는 편이 안전합니다.
20260520,424760,벨로크,KOSDAQ,3055,61.9,3024694,92.4,3631.0,3813.1,2858.6,2574.45,0.0,2.1,1.56,0.0,59.2,2.9,-19.88,False,False,below_ma20,long_upper_shadow,momentum_watch,high,21,모멘텀은 있으나 추가 확인이 필요한 자리입니다. 윗꼬리가 길어 장중 매물 출회를 확인해야 합니다. 다음 봉의 저가 이탈 여부를 먼저 보는 편이 안전합니다.
20260520,005950,이수화학,KOSPI,14080,15.41,11011526,1550.4,11468.0,10440.0,8964.67,9006.25,71.31,5.64,7.21,1.07,15.5,84.5,34.87,True,True,uptrend,strong_close,volume_breakout,low,95,거래량을 동반한 돌파형입니다. 60일 신고가를 건드려 수급 집중 신호가 있습니다. 거래량은 20일 평균 대비 5.6배입니다. 20일선 이격 34.9%라 눌림 확인이 유리합니다. 추세는 양호해 거래량이 유지되는지 확인합니다.
20260520,215790,이노인스트루먼트,KOSDAQ,2265,29.8,49876943,1129.7,2054.0,1921.25,1403.43,982.57,55.41,3.99,4.39,-2.23,0.0,100.0,17.89,False,False,strong_uptrend,strong_close,momentum_watch,low,86,모멘텀은 있으나 추가 확인이 필요한 자리입니다. 추세는 양호해 거래량이 유지되는지 확인합니다.
20260520,005257,녹십자홀딩스2우,KOSPI,28750,17.35,16013,4.6,25620.0,24092.5,23820.0,24505.83,67.38,3.52,3.86,-4.9,0.0,100.0,19.33,False,False,uptrend,strong_close,momentum_watch,low,82,모멘텀은 있으나 추가 확인이 필요한 자리입니다. 추세는 양호해 거래량이 유지되는지 확인합니다.
20260520,131290,티에스이,KOSDAQ,237000,12.86,221929,526.0,208320.0,180340.0,135283.33,100919.58,74.96,2.08,2.72,0.48,28.8,71.2,31.42,True,True,strong_uptrend,normal,trend_continuation,low,81,모멘텀은 있으나 추가 확인이 필요한 자리입니다. 60일 신고가를 건드려 수급 집중 신호가 있습니다. 20일선 이격 31.4%라 눌림 확인이 유리합니다. 추세는 양호해 거래량이 유지되는지 확인합니다.
20260520,307950,현대오토에버,KOSPI,558000,4.1,239120,1334.3,605400.0,525525.0,449516.67,404029.17,57.69,0.74,0.7,0.19,19.6,80.4,6.18,False,False,uptrend,normal,momentum_watch,low,78,모멘텀은 있으나 추가 확인이 필요한 자리입니다. 추세는 양호해 거래량이 유지되는지 확인합니다.
20260520,123010,알엔티엑스,KOSDAQ,2435,17.92,4454060,108.5,2349.0,1880.3,1417.08,1289.37,70.71,1.81,2.13,4.12,22.0,78.0,29.5,False,False,strong_uptrend,strong_close,momentum_watch,low,78,모멘텀은 있으나 추가 확인이 필요한 자리입니다. 20일선 이격 29.5%라 눌림 확인이 유리합니다. 추세는 양호해 거래량이 유지되는지 확인합니다.
20260520,017900,광전자,KOSPI,12450,29.96,12794976,1593.0,11080.0,11117.0,6985.93,4420.2,58.07,1.78,1.9,0.1,0.0,100.0,11.99,False,False,uptrend,strong_close,momentum_watch,low,72,모멘텀은 있으나 추가 확인이 필요한 자리입니다. 추세는 양호해 거래량이 유지되는지 확인합니다.
20260520,012610,경인양행,KOSPI,5550,3.16,1315709,73.0,5514.0,5145.25,4490.42,4353.92,59.52,0.72,0.77,0.0,37.5,62.5,7.87,False,False,strong_uptrend,normal,momentum_watch,medium,69,모멘텀은 있으나 추가 확인이 필요한 자리입니다. 추세는 양호해 거래량이 유지되는지 확인합니다.
20260520,253840,수젠텍,KOSDAQ,7630,15.08,21476123,1638.6,6862.0,6204.5,5408.08,5883.38,72.71,3.81,4.38,0.75,29.7,70.3,22.98,False,False,uptrend,normal,momentum_watch,medium,64,모멘텀은 있으나 추가 확인이 필요한 자리입니다. 20일선 이격 23.0%라 눌림 확인이 유리합니다. 추세는 양호해 거래량이 유지되는지 확인합니다.
