date,market,ticker,name,close,change_pct,volume,status,main_theme,specific_signal,trigger_type,trigger_date,trigger_lag_days,confidence,reasoning,related_stocks,watch_keywords,news_count,body_count,reason_unknown_category,article_origin_dist,latest_article_date,trigger_lag_candidate
20260622,KOSPI,002070,비비안,8450,30.0,19876,new,수급/재무조정 (유상증자),제3자배정 유상증자(250억·50억 규모) 발표 — 무상감자 이후 3자배정으로 채무상환·운영자금 확보,disclosure,2026.06.22,0,high,당일 여러 종목태그 기사들이 250억 규모(및 50억 3자배정) 유상증자 결정과 채무상환·운영자금 목적을 보도해 재무구조 개선 기대가 표면화되며 주가 급등을 촉발한 것으로 보인다. 6월 초 오프라인 매출 반등 보도도 투자심리에 우호적 배경을 제공했다.,"BYC, 좋은사람들","유상증자(제3자배정), 재무구조 개선, 오프라인 매출 반등, 무상감자 후 3자배정, 채무상환 목적",16,0,,stock_news:7; search:비비안:9,2026-06-22 17:12,-1
20260622,KOSPI,446070,유니드비티플러스,2950,29.96,731793,new,수급/테마,상한가 잔량 상위로 인한 매수 쏠림 및 거래소 투자주의종목 지정(단기 수급 집중),technical,2026.06.21,1,medium,"직접적인 사업 공시나 계약 등 본질적 호재는 확인되지 않으며, 제공된 기사들은 '상한가 잔량 상위'·'투자주의종목 지정' 등 거래·수급 관련 보도가 중심이다. 코스피 사상 최고치 등 전반적 긍정장 속에서 특정 종목에 매수 쏠림이 발생해 상한가로 이어지고 거래소의 투자주의 지정이 나오면서 추가적인 단기 모멘텀(숏커버·추격매수)을 유발한 것으로 판단된다.","부국철강, 비비안, 에이테크솔루션","수급 쏠림, 상한가 잔량, 투자주의종목 지정, 단기 급등 모멘텀, 공매도·숏커버링",11,0,,stock_news:1; search:유니드비티플러스:10,2026-06-22 16:04,-1
20260622,KOSPI,026940,부국철강,2890,29.89,8247346,continuation,정책(지정학/중동 재건 기대),미·이란 종전 합의로 인한 중동 재건 수요 기대 및 호르무즈 우회 송유관 건설 추진 보도로 강관·건설용 철강 수요 회복 기대,policy,,0,high,"이전 분석 재사용 (최초 20260618, 2일째 등장)","하이스틸, 동일스틸럭스, 포스코스틸리온","중동 재건(이란 종전 합의), 호르무즈 우회 송유관, 재건 인프라·건설 수요, 강관(파이프) 수주, 조선·건설 부문 특수강 수요",11,0,,stock_news:1; search:부국철강:10,2026-06-22 16:04,-1
20260622,KOSPI,004710,한솔테크닉스,15460,18.2,12373289,continuation,반도체,"윌테크놀러지(반도체 검사 부품사) 인수 완료(1,772억원) — 반도체 검사 부품·장비 사업 진출·밸류체인 강화",disclosure,,0,high,"이전 분석 재사용 (최초 20260604, 3일째 등장)","유니테스트, 테스, 원익IPS","반도체 밸류체인 강화, M&A(인수완료), 반도체 검사 부품, 검사 장비·모듈, 오창공장 매각, 소부장 사업재편",15,0,,stock_news:6; search:한솔테크닉스:9,2026-06-22 17:55,-1
20260622,KOSPI,009155,삼성전기우,954000,17.92,510252,continuation,수급/섹터(반도체·전기전자),코스피 사상 최고치·반도체 랠리에 따른 외국인 순매수 집중(반도체·전기전자 부품주 동반 강세),technical,,0,medium,"이전 분석 재사용 (최초 20260527, 6일째 등장)","삼성전자, SK하이닉스, LG이노텍","반도체 랠리, 외국인 순매수, 전기전자 강세, 부품주 동반강세, 우선주 프리미엄",13,0,,stock_news:3; search:삼성전기우:10,2026-06-22 16:49,-1
20260622,KOSPI,195870,해성디에스,85900,17.19,377764,new,반도체,AI 데이터센터 확대에 따른 반도체 밸류체인 재평가(패키징·테스트 수요 기대감),technical,2026.06.21,1,medium,"최근 6/21~22일 보도는 SK하이닉스 중심의 반도체 랠리와 AI 데이터센터 수요 기대를 전면에 내세우며 밸류체인 전반을 재평가하는 흐름을 보였습니다. 해성디에스는 회사 공시성 호재 없이 동종 업종·섹터 랠리의 수혜를 받은 것으로 보이며, 섹터 모멘텀(패키징·테스트 수요 기대감)이 주된 가격 상승 요인입니다.","하나마이크론, 원익IPS","AI 데이터센터, 반도체 밸류체인 재평가, 패키징·테스트 수요 폭증, 반도체 수출 호조, 메모리 수요 회복",11,0,,stock_news:1; search:해성디에스:10,2026-06-22 16:46,-1
20260622,KOSPI,009320,아진전자부품,1050,15.51,2406943,new,제조업 자동화·수급(로봇·공장 증설 테마),경산 하양공장 준공(생산기지 증설) 보도에 따른 생산능력 확대 기대,disclosure,2026.06.10,12,medium,"네이버금융 태그 기사(2026.06.10)에서 공장 준공·생산기지 가동 소식이 나왔고, 제조업 무인화·로봇 테마에 대한 수급 유입 기사들이 병행돼 단기 매수세가 집중된 것으로 보입니다. 공장 가동 소식은 공급능력 확대(실물 호재) 신호로 해석되면서 거래량 동반 상승을 유도한 것으로 판단됩니다.","한온시스템, 현대모비스","로봇·자동화, 공장 준공/생산기지 증설, 경산 하양공장 준공, 제조업 무인화, 자동차 전장 수요",5,0,,stock_news:1; search:아진전자부품:4,2026-06-21 19:00,0
20260622,KOSPI,004545,깨끗한나라우,9800,15.43,2977,new,정책/공공조달(복지용품),공공생리대 시범사업 공급사 선정(공공 생리대 무상/지원사업 납품 확정 가능성),contract,2026.06.11,0,high,"종목태그가 붙은 복수의 기사에서 '공공생리대 시범사업 공급사 선정'이 보도되었고, 이는 공공 조달 물량 확보에 따른 매출(단기 계약·수주 기대)을 즉각적으로 반영한 것으로 보인다. 관련 보도가 D-day에 나와 단기 급등을 촉발한 것으로 판단된다.",,"공공생리대 지원사업, 공공 조달/복지사업, 시범사업 공급사 선정, 지자체·학교 공급 물량, 계약 단가·공급기간",6,0,,stock_news:3; search:깨끗한나라우:3,2026-06-21 19:00,0
20260622,KOSPI,025560,미래산업,47450,12.71,189175,unclear,수급,개별 공시·계약·실적 등 명확한 호재 부재 — '빚투·부동산 자금' 유입에 따른 소형주·테마성 매수 집중으로 단기 급등,unknown,,0,low,"제공된 14일 내 기사들은 대체로 '빚투·집값 상승' 같은 시장·수급 관련 보도 또는 지역정책·일반 기사로, 회사 고유의 공시·계약·실적 관련 본문 근거가 확인되지 않습니다. 따라서 이날 급등은 회사 고유의 본질적 뉴스보다 유동성·개미 매수 집중(테마·수급성)으로 해석하는 것이 합리적입니다.",,"수급(개미) 유입, 부동산 유동성(빚투), 동탄 집값 상승, 지역개발·특별시 정책, 산업자동화 스토리",16,0,weak_name_link,stock_news:6; search:미래산업:10,2026-06-22 08:23,-1
20260622,KOSPI,009190,대양금속,2065,12.41,1835404,new,원자재·비철금속,몽골 구리 자원 생산·유통 수직계열화 및 파트너십(아하코리아와 공급망 구축) 보도,contract,2026.06.17,5,medium,6월 중순 다수 기사에서 몽골 구리 자원에 대한 현지 생산·유통 수직계열화와 아하코리아와의 공급망 구축을 보도하면서 원자재 확보 기대가 커졌습니다. 해당 전략적 파트너십 소식이 소액주·개인 투자자 중심의 관심을 끌며 매수로 연결되어 단기 급등을 유발한 것으로 보입니다.,"포스코인터내셔널, 아하코리아, 부국철강","원자재 수직계열화, 구리 공급망, 몽골 광산 개발, 자원 공급계약, 주주 담보대출 확대",10,0,,stock_news:1; search:대양금속:9,2026-06-21 19:00,0
