date,market,ticker,name,close,change_pct,volume,status,main_theme,specific_signal,trigger_type,trigger_date,trigger_lag_days,confidence,reasoning,related_stocks,watch_keywords,news_count,body_count,reason_unknown_category,article_origin_dist,latest_article_date,trigger_lag_candidate
20260720,KOSPI,044380,주연테크,1352,30.0,178562,continuation,실적,상반기 영업이익·당기순이익 흑자(어닝 서프라이즈 보도),earnings,,0,medium,"이전 분석 재사용 (최초 20260618, 4일째 등장)",,"어닝 서프라이즈, 영업이익 흑자전환, 상반기 당기순이익 흑자, 상한가·수급 급증, 단기 호재성 기사",15,0,,stock_news:5; search:주연테크:10,2026-07-20 16:23,-1
20260720,KOSPI,002140,고려산업,2375,29.99,7441860,continuation,수급,호르무즈 봉쇄 우려(중동 지정학 리스크)로 곡물·대두 운송 차질 예상 → 사료·비료 업종 동반 매수세,rumor,,0,medium,"이전 분석 재사용 (최초 20260714, 2일째 등장)","미래생명자원, 한탑, 한성기업","중동 긴장, 식량 인플레이션, 사료·비료 수급 불안, 호르무즈 봉쇄 우려, 곡물·대두 공급 차질",12,0,,stock_news:2; search:고려산업:10,2026-07-20 13:03,-1
20260720,KOSPI,465770,STX그린로지스,4140,29.98,1359638,continuation,수급,호르무즈 해협 재봉쇄·미·이란 지정학적 긴장으로 해운·물류주 일제 급등(운임·물류 불안 기대감),rumor,,0,high,"이전 분석 재사용 (최초 20260707, 4일째 등장)","현대글로비스, 대한해운","해운, 지정학적 리스크, 호르무즈 재봉쇄, 운임 상승, 중동 물류 차질, 해상보험 프리미엄",17,0,,stock_news:7; search:STX그린로지스:10,2026-07-20 09:53,-1
20260720,KOSPI,002995,금호건설우,25600,11.79,33763,new,수급,투자경고종목 해제(투자경고 해제 공시 → 추가상승 시 재지정 예고),disclosure,2026.07.19,1,medium,"검색 결과에 '투자경고종목 해제' 관련 헤드라인(7/18~7/19)이 다수 포착되며, 투자경고 해제 소식은 우선주에 대해 매수 유인과 숏커버·수급 개선을 불러올 수 있다. 장 전체가 변동성 장세였던 점을 고려하면 해당 규제성 수급 해제 뉴스가 주가 급등(+11.79%)의 직접적 촉매로 작용한 것으로 판단된다.","금호건설, GS건설","수급, 우선주, 투자경고, 투자경고종목 해제, 투자경고 재지정 기준",23,0,,stock_news:14; search:금호건설우:9,2026-07-19 22:00,0
20260720,KOSPI,475150,SK이터닉스,55900,7.5,7371510,new,신재생에너지/전력망(ESS·VPP),중동 긴장·유가 급등에 따른 신재생에너지 섹터 플레이라이트(ESS/VPP 관련주 일제 강세) — 신안우이 해상풍력 착공 등 국내 프로젝트 모멘텀 병행,rumor,2026.07.20,0,medium,"당일(7.20) 중동 리스크로 국제유가가 급등하자 투자자들이 유가·정유 관련 리스크 헤지 차원에서 신재생에너지·ESS 관련주로 자금이 이동했고, SK이터닉스는 신재생주 태그 기사에서 반복적으로 거론되며 동반 강세를 보였다. 아울러 7.16~7.18 신안우이 해상풍력(390MW) 착공 소식 등 국내 대형 프로젝트가 섹터의 펀더멘털 기대를 높여 매수 심리를 촉진한 것으로 판단된다.","한화에너지, 두산중공업","신재생에너지, 유가 급등(중동 리스크), 신안우이 해상풍력 390MW, VPP 주도권 경쟁, ESS 설치·VPP 수주",28,0,,stock_news:18; search:SK이터닉스:10,2026-07-20 15:44,-1
20260720,KOSPI,294870,IPARK현대산업개발,19370,7.43,493159,new,분양/수급,"춘천 리버뷰 모델하우스 개관 후 4일간 누적 방문객 약 6,000명(견본주택 흥행)",disclosure,2026.07.20,0,high,"견본주택(모델하우스)에 단기간 다수 방문객이 몰린 것은 분양 수요에 대한 즉각적 확인 신호로, 향후 청약·계약 실적 개선 기대를 높여 주가를 끌어올린 것으로 판단됨. 같은 날 건설업계 실적 비교 기사들이 시장의 관심을 환기한 점도 수급을 자극했을 가능성이 있음.","대우건설, 현대건설","분양수요, 청약경쟁률, 견본주택 방문자수, 춘천 리버뷰 분양, 모델하우스 4일 6000명",25,0,,stock_news:15; search:IPARK현대산업개발:10,2026-07-20 17:11,-1
20260720,KOSPI,317400,자이에스앤디,5500,7.21,1137162,new,부동산·건설 (주택 분양),도심 분양 착수: '충정로역자이르네' 299가구 8월 분양(2·5호선 더블역세권),disclosure,2026.07.20,0,high,"동일일(7/20) 다수의 종목 태그 기사에서 회사의 도심 분양(충정로역자이르네 299가구) 소식을 보도해 분양 기대감이 즉시 주가에 반영된 것으로 보인다. 여기에 7/16의 영종하늘도시 1,327억 수주 공시와 7/19 보도된 서초 토지 매각(현금성 확보)이 결합돼 실적·재무 관점의 긍정적 시그널이 누적된 점도 상승을 뒷받침한다.","DL이앤씨, GS건설","주택 분양, 자산매각, 충정로역자이르네 299가구, 영종하늘도시 1,327억 수주, 서초 토지 1,400억 매각",24,0,,stock_news:14; search:자이에스앤디:10,2026-07-20 17:10,-1
20260720,KOSPI,298020,효성티앤씨,298000,7.19,50548,unclear,분석 실패,JSON 파싱 오류: Expecting value: line 1 column 1 (char 0),,,,low,,,,12,0,other,stock_news:2; search:효성티앤씨:10,2026-07-19 22:00,0
20260720,KOSPI,322000,HD현대에너지솔루션,117700,6.9,211891,new,신재생에너지,중동 긴장→국제유가 급등(달러당 ~90달러 돌파)으로 인한 재생에너지 섹터 수급 쏠림(단기 섹터 랠리),rumor,2026.07.20,0,medium,"7.20자 다수의 종목 태그 기사들이 '중동 긴장·유가 급등'을 배경으로 신재생에너지주 강세를 지목했으며, HD현대에너지솔루션도 동일 섹터 수혜로 동반 상승한 것으로 보인다. 또한 7.9의 '한국판 IRA 수혜' 분석이 중기 모멘텀을 뒷받침하면서 매수 심리를 강화했을 가능성이 있다.","한화솔루션, OCI","중동 긴장, 국제유가 90달러 돌파, 재생에너지 수급, 한국판 IRA 수혜, ESS 공급계약, 태양광 모듈 출하량",18,0,,stock_news:8; search:HD현대에너지솔루션:10,2026-07-20 15:44,-1
20260720,KOSPI,013000,세우글로벌,1305,6.79,673562,unclear,수급,,unknown,2026.07.19,1,low,"14일 내에 세우글로벌에 대한 회사 공시·실적·수주 등 명확한 호재는 발견되지 않았고, 확인된 유일한 기사도 다수 상한가·상승 종목을 나열한 시장개요성 기사였습니다. 따라서 이날의 등락은 개별 펀더멘털보다는 단기 수급·테마성 매수와 거래량 확대에 따른 기술적 움직임일 가능성이 큽니다.",,"수급, 단기 급등, 거래량 급증, 거래대금 상위, 상승종목 30선, 시장 레이팅/리포트",1,0,headline_only_generic,search:세우글로벌:1,2026-07-19 22:00,0
20260720,KOSPI,033250,체시스,3930,6.5,236272,continuation,지배구조/기업활동(M&A·승계) 및 전기차 부품 테마,오너·승계 이슈(이준성의 광폭 행보·지배구조(MSHC) 관련 보도)와 시장의 전기차 부품·북미 진출 기대가 맞물려 단기 과열,rumor,,0,medium,"이전 분석 재사용 (최초 20260715, 2일째 등장)",,"M&A/지배구조, 전기차 부품, 북미 진출, 승계(오너) 움직임, 지분 매입·이동, 북미 사업 착수 기대",9,0,,stock_news:1; search:체시스:8,2026-07-20 07:10,-1
20260720,KOSPI,007690,국도화학,40000,5.12,69900,unclear,화학,,unknown,,0,low,"최근 14일 보도는 업계 전반(미 상무부 반덤핑 조사, 증권사 섹터 코멘트, 브랜드평판 등)이나 지역 사고(둔포면 화학물질 누출)로 기업 고유의 긍정적 공시·수주·실적 뉴스가 확인되지 않습니다. 당일(+5.12%) 상승은 개별 호재 확인 불가로 수급·테마성 매수 혹은 기술적 반등(롱커버 등) 가능성이 높습니다.","롯데케미칼, LG화학","에폭시 수지 반덤핑, 화학사고/유출, 화학업계 수급, 공장 가동중단, 수출 규제 영향, 환경영향평가",6,0,weak_name_link,search:국도화학:6,2026-07-19 22:00,0
20260720,KOSPI,004090,한국석유,11780,4.9,765239,new,정유·에너지,중동(호르무즈 해협) 긴장 재고조로 국제유가 급등 → 국내 휘발유·경유값 반등으로 정유·유통주 동반 상승,rumor,2026.07.19,1,medium,"중동 긴장 고조 관련 기사들이 국제유가 급등과 국내 유류가격 반등을 일제히 보도하면서 정유·유통 섹터에 매수세가 유입된 것으로 판단된다. 한국석유는 석유제품 도·소매 및 아스팔트 등 제품을 판매하는 구조로, 유류가격 상승은 매출·마진 기대를 높여 D-day의 상승을 촉발했을 가능성이 크다.","에쓰오일, 흥구석유, HMM","국제유가 급등, 중동 지정학 리스크, 휘발유·경유 가격 상승, 호르무즈 해협 긴장, 아스팔트콘크리트 트램 궤도 특허",20,0,,stock_news:12; search:한국석유:8,2026-07-19 23:49,0
20260720,KOSPI,034310,NICE,12450,4.27,156649,new,IT·AI 서비스,NICE평가정보가 LG CNS와 AI 전환 및 AX·글로벌 공동사업 업무협약(파트너십) 체결 발표,disclosure,2026.07.20,0,high,동일일(7/20)에 NICE평가정보와 LG CNS의 AI 전환·글로벌 공동사업 업무협약(주요 사업협력) 소식이 종목 태그로 보도되며 전략적 파트너십 기대가 매수로 연결된 것으로 보입니다. 제휴가 플랫폼·기업신용평가·AI 서비스 공급 확대를 시사해 향후 매출 다각화 가능성을 높인 것으로 해석됩니다.,"LG CNS, 코스콤, 더존비즈온","AI 전환, 글로벌 사업 확대, AX·글로벌 사업 협력, 신용평가 플랫폼 연동, 기업용 데이터·서비스 공급계약",27,0,,stock_news:17; search:NICE:10,2026-07-20 18:13,-1
20260720,KOSPI,073240,금호타이어,6100,4.27,5916335,new,수급,호남 반도체 클러스터 수혜주로의 테마 편입(지역 반도체 투자 기대에 따른 수급 재평가),rumor,2026.07.20,0,medium,D-day(7/20) 한국경제 등 복수 매체가 금호타이어를 '호남 반도체 수혜주'로 태깅하면서 테마성 매수·수급이 유입된 것으로 판단된다. 동일일 모터스포츠(슈퍼레이스) 성과·마케팅 기사들이 투자심리(브랜드·리테일 관심)를 더해 단기 수급을 확대한 영향도 확인된다. 공시·계약성 호재는 없어 구조적 변화보다는 테마·수급성 재평가에 의한 급등으로 보인다.,"한국타이어앤테크놀로지, 넥센타이어","호남 반도체 클러스터 수혜, EU 관세·탈중국 전략, 슈퍼레이스 포디엄 독식, 중국 주주 지분 매각 가능성, 유럽 수출 전략 재편",28,0,,stock_news:18; search:금호타이어:10,2026-07-20 18:30,-1
20260720,KOSPI,483650,달바글로벌,217000,4.08,113194,new,수급/지분구조,VC(벤처캐피탈) 보유 지분 전량 매각으로 오버행 해소 및 피델리티·국민연금 등 기관투자가 편입,disclosure,2026.07.19,1,high,"최근 다수 기사(7/16~7/19)에서 VC 오버행이 해소됐고, 그 자리를 피델리티·국민연금 등 장기 기관투자가 채웠다는 보도가 나왔다. 이는 잠재적 매도 물량(오버행) 제거와 기관 수요 유입으로 수급 개선 기대를 높여 주가 상승을 촉발한 것으로 판단된다.","아모레퍼시픽, 클리오, 토니모리","수급 개선, 외국인·기관 매수, K-뷰티 수출 증가, VC 지분 전량 매각, 오버행 해소, 국민연금 편입",28,0,,stock_news:18; search:달바글로벌:10,2026-07-20 07:53,-1
20260720,KOSPI,000950,전방,27650,3.95,1132,new,부동산/원도심 복합개발,광주 옛 전방·일신방직 부지 '챔피언스시티' 복합개발(신영·우미건설 참여) 보도에 따른 토지가치 기대감,rumor,2026.07.14,6,medium,"다수의 기사(7/8~7/20)가 광주 옛 전방 부지의 대규모 복합개발(챔피언스시티) 보도와 반도체 단지 호재로 지역 수요가 급증한다고 보도했으며, 7/14 보도는 신영·우미건설 참여 소식을 구체적으로 언급해 토지·자산가치 재평가 기대를 자극했습니다. 전방은 해당 부지 보유자이므로 개발 기대감이 주가 상승(단기 매수)을 견인한 것으로 판단됩니다.","우미건설, 일신방직","원도심 재개발, 복합개발, 광주 반도체 호재, 챔피언스시티 개발, 옛 전방 부지 매각, 토지보상·매각대금",27,0,,stock_news:17; search:전방:10,2026-07-20 17:47,-1
20260720,KOSPI,004270,남성,8050,3.87,57901,new,사업확장,북미 유통망 기반 모빌리티 AI 디바이스 사업 확대(북미 판매 채널·유통망 확보),disclosure,2026.07.14,6,high,7/14(이데일리) 보도에서 북미 유통망을 기반으로 모빌리티 AI 디바이스 사업을 확대한다고 보도되어 사업 확장 기대감이 형성된 것으로 보입니다. 동일 기간에 종목명 태깅된 기사 외에는 회사와 직접 연결되는 뉴스가 드물어 해당 공시성 기사(유통망 확보)가 가격 상승의 유력한 촉매로 판단됩니다.,,"모빌리티 AI, 북미 유통망, 유통망 확보, 유통 파트너 계약, AI 디바이스 판매채널",11,0,,stock_news:1; search:남성:10,2026-07-19 23:59,0
20260720,KOSPI,013360,일성건설,1372,3.0,390716,new,건설/인프라,몽골 신(新) 행정수도 관련 K-건설사 '러브콜'(해외수주 기대) 및 국내 도시철도 공구 유찰→수의계약 가능성으로 수주 모멘텀 기대,contract,2026.07.15,5,medium,7월15일 Naver 태그(주식뉴스)로 보도된 '몽골 신행정수도' 기사는 건설업체의 해외수주 기대를 높이며 섹터 전반에 긍정적 심리를 유발했음. 여기에 7월19일 보도된 도시철도 공구 유찰·수의계약 가능성은 중소·중견 건설사에 실질적 수주 기회를 열어주어 주가 상승 재료로 작용한 것으로 판단됨.,"현대건설, 삼성물산, 대우건설","건설 해외수주, 도시철도 수주, 몽골 신행정수도, 강동하남남양주선 5공구, 수의계약, 송파하남선 3공구",15,0,,stock_news:5; search:일성건설:10,2026-07-19 23:25,0
20260720,KOSPI,133820,화인베스틸,1091,2.92,74702,new,철강,포스코와 특수강 사업 협력 MOU 체결,disclosure,2026.07.07,13,medium,종목 태그된 뉴스(2026.07.07)에서 포스코와의 특수강 사업 협력 MOU가 확인되어 공시성 재료로 해석될 수 있다. 최근(7월 중순) 철강 재평가·조선기자재 수요 기대와 반덤핑 이슈가 엮이며 매수세가 유입된 맥락에서 MOU 소식이 주가 상승의 직접적 촉매로 작용한 것으로 보인다.,"영흥, 동일스틸럭스","철강 재평가, 조선기자재, 무역규제·반덤핑, 특수강 사업 협력 MOU, 선박용 봉강 수요, 와이어로프·피팅 수주",12,0,,stock_news:2; search:화인베스틸:10,2026-07-19 16:00,0
