date,market,ticker,name,close,change_pct,volume,status,main_theme,specific_signal,trigger_type,trigger_date,trigger_lag_days,confidence,reasoning,related_stocks,watch_keywords,news_count,body_count,reason_unknown_category,article_origin_dist,latest_article_date,trigger_lag_candidate
20260716,KOSPI,044380,주연테크,1040,30.0,437389,unclear,분석 실패,JSON 파싱 오류: Expecting value: line 1 column 1 (char 0),,,,low,,,,14,0,other,stock_news:4; search:주연테크:10,2026-07-15 23:25,0
20260716,KOSPI,011090,에넥스,2755,29.95,2602234,continuation,소비재(가구/리빙),유통 플랫폼 제휴(홈캉스 시즌 맞춘 플랫폼 공동 프로모션 및 상품 공급),contract,,0,medium,"이전 분석 재사용 (최초 20260617, 5일째 등장)","한샘, 리바트","리빙/가구, 유통 플랫폼 제휴, 여름 냉감 침구, 홈캉스 프로모션, 판매량 증가, 계절성 수요",14,0,,stock_news:4; search:에넥스:10,2026-07-16 15:44,-1
20260716,KOSPI,002070,비비안,13800,29.94,70614,continuation,수급,‘애국기업 상장폐지 막자’ 캠페인에 따른 개인·테마성 매수(애국매수) 확산으로 인한 급등,rumor,,0,medium,"이전 분석 재사용 (최초 20260622, 5일째 등장)","모나미, 에넥스, 우성머티리얼즈","애국매수, 상장폐지 방지, 패션·섬유·뷰티 업종 수급, 관리종목 지정/해제, 소액주주 매수 캠페인, 상한가 연속",11,0,,stock_news:1; search:비비안:10,2026-07-16 08:37,-1
20260716,KOSPI,012690,모나리자,2170,29.94,12784487,continuation,생활용품/위생용품,프리미엄 화장지 브랜드 '파세오' 론칭 및 뉴질랜드 진출(신제품 2종 출시),disclosure,,0,medium,"이전 분석 재사용 (최초 20260714, 3일째 등장)","깨끗한나라, 한솔제지, 유한킴벌리","파세오 론칭, 뉴질랜드 시장 진출, 생활용품(화장지) 프리미엄화, 신제품 2종 출시, 해외 유통 진출",12,0,,stock_news:2; search:모나리자:10,2026-07-16 13:22,-1
20260716,KOSPI,093240,형지엘리트,735,29.86,3058558,unclear,수급/테마성(의류·전통 소비재),애국 테마(애국심 관련 수급 쏠림) 및 태화복지재단 사회공헌 보도에 따른 의류·생활용품 섹터 동반 급등,rumor,2026.07.16,0,low,"D-day 전후로 회사의 공시성 호재는 없고, 7/15~7/16의 다수 보도는 형지엘리트가 태화복지재단의 사회공헌 활동에 참여했다는 기사와 함께 '애국테마주'·'의류 테마주'로 분류된 점을 강조하고 있습니다. 거래대금·수급이 몰리며 테마성 매매로 급등한 것으로 판단되며, 기업 본질(실적·계약)은 확인되지 않습니다.","모나리자, 원풍물산","의류·생활용품 랠리, 애국 테마 수급, 전통 소비재 재평가, 태화복지재단 사회공헌, 원가 절감·고부가가치 제품 다변화, 의류 테마 매수 쏠림",15,0,theme_only_supply,stock_news:5; search:형지엘리트:10,2026-07-16 13:22,-1
20260716,KOSPI,015260,에이엔피,435,29.85,5677382,unclear,수급(테마성),애국 소비 심리(국산품)·전통 소비재 섹터로의 수급 쏠림 및 급등락주 편입,unknown,,0,low,"최근 14일 기사들은 코스피 전반의 거래상위·전통 소비재 급등과 '애국' 관련 테마성 수급 집중을 지목하는 목록성 보도 위주로, 에이엔피에 대한 별도 공시·수주·실적 발표 등 직접적 호재는 확인되지 않습니다. 따라서 이날 대량 거래와 급등은 종목 태그로의 수급 유입(테마성 매수) 또는 급등락주 편입에 따른 모멘텀으로 보는 것이 합리적입니다.","형지엘리트, 모나리자","전통 소비재, 애국 소비 심리, 수급 쏠림, 거래대금 집중, 급등락주 편입",12,0,theme_only_supply,stock_news:2; search:에이엔피:10,2026-07-16 13:22,-1
20260716,KOSPI,071950,코아스,2760,29.27,2018403,new,ESG/친환경,산불 피해목 업사이클링 기술 특허 획득 및 'ESG 오피스 풀 패키지' 사업화 보도,disclosure,2026.07.16,0,high,당일(7/16) 종목 태그 기사에서 산불 피해목을 활용한 업사이클링 기술 특허 취득과 ESG 오피스 패키지 사업화를 보도해 직접적 호재로 작용한 것으로 보인다. 이전(7/13~14)의 소수계좌 거래집중 지정·주의 공시는 유동성 왜곡 가능성을 높여 동일 공시에 대한 변동성을 증폭시켰을 가능성이 있다.,한샘,"ESG·친환경, 재활용 소재(업사이클링), 산불 피해목 업사이클링, 업사이클링 특허, 오피스 ESG 풀패키지",11,0,,stock_news:1; search:코아스:10,2026-07-16 11:10,-1
20260716,KOSPI,004540,깨끗한나라,1907,26.54,9018407,new,생활용품·위생용품,영구채 발행 통한 자본구조 개선(영구성 자본 확보) — + 기존의 세제·위생용품 라인업 확장(캡슐세제·식기세척기 타블렛 출시)과 공공생리대 지원사업 수혜 기대,disclosure,2026.07.14,2,high,7월14일 보도된 영구채 발행·자본구조 조정 소식이 단기 신용·재무 안정성 개선 신호로 해석되어 주가에 즉각적 호재로 작용한 것으로 보인다. 이와 함께 7월9일의 캡슐세제·타블렛 출시(시장 다각화) 및 7월3일 공공생리대 지원 시범사업 관련 소식이 수요 측면의 긍정적 기대를 더해 급등을 촉발한 것으로 판단된다.,"모나리자, 비비안","생활용품·위생용품, 자본구조 개선(영구채), 캡슐세제·식기세척기 타블렛 출시, 공공생리대 지원 시범사업, 영구성 자본 발행 후 신용등급 영향",27,0,,stock_news:17; search:깨끗한나라:10,2026-07-16 13:22,-1
20260716,KOSPI,014990,인디에프,2300,20.99,832355,new,소비재/패션·섬유,패션·섬유 업종 재평가(원가 절감·고부가 제품 다변화)로 인한 섬유·의류 섹터 강세에 동반 급등,rumor,2026.07.15,1,medium,"7/15일자 복수 매체에서 '섬유·의류 업종 재평가'와 '원가 절감·고부가가치 제품 다변화'를 근거로 패션·의류주에 자금이 유입됐다는 보도가 나왔고, 같은 날 의류 관련 종목들이 동반 급등한 점이 인디에프의 급등을 설명한다. 회사 고유의 긍정적 공시·계약은 확인되지 않지만 업종 모멘텀(섹터 리레이팅)이 주가 급등의 주된 동력으로 판단된다.","비비안, 원풍물산, 좋은사람들","섬유·의류 재평가, 소비재 리레이팅, 패션·뷰티 강세, 원가 절감 전략, 고부가가치 제품 다변화, 소수계좌 집중거래 지정",10,0,,search:인디에프:10,2026-07-15 23:00,0
20260716,KOSPI,006660,삼성공조,13580,17.07,7896426,continuation,수급/테마(자동차 공조·HVAC),증권시장 변동성완화장치(VI) 발동에 따른 단기 수급 집중 및 개인매수 유입(7/13 VI 이후 과열·연속 상승),technical,,0,medium,"이전 분석 재사용 (최초 20260527, 4일째 등장)","한온시스템, 현대모비스","단기수급(개인), 변동성완화장치(VI), 히트펌프 유럽 진출, 자동차용 공조부품, 거래대금 급증",6,0,,search:삼성공조:6,2026-07-15 23:00,0
