date,market,ticker,name,close,change_pct,volume,status,main_theme,specific_signal,trigger_type,trigger_date,trigger_lag_days,confidence,reasoning,related_stocks,watch_keywords,news_count,body_count,reason_unknown_category,article_origin_dist,latest_article_date,trigger_lag_candidate
20260423,KOSPI,006345,대원전선우,5330,30.0,854124,unclear,수급,우선주 저유동성에 따른 단기 수급 쏠림(우선주·저유동성 기반 쇼트커버링/개미 매수 집중),unknown,,0,low,"최근 14일 내 관련 공시·기사 없음으로 외부 핵심 이벤트 확인이 불가하다. 우선주는 거래량·유동성이 낮아 소규모 자금유입이나 쇼트커버링으로도 급등이 발생하는 경향이 있어, D-day의 급등은 개별 수급(저유동성 기반 매수 쏠림)·기술적 반등 가능성이 높다.","대원전선, LS전선, 대한전선","수급, 우선주, 저유동성, 거래대금 급증, 공매도 잔고 급감, 호가 스프레드 확대",0,0,no_news_in_window,,,
20260423,KOSPI,012205,계양전기우,10070,29.94,2811670,unclear,수급,,unknown,,0,low,최근 14일 내 종목 태그·일반 뉴스가 전혀 없으므로 공시·실적·수주 등 명확한 외부 트리거를 확인할 수 없습니다. 당일 거래량이 급증한 점과 우선주 특유의 변동성을 고려하면 단기적인 수급(개인·프로그램·블록딜 등) 요인으로 급등한 것으로 추정됩니다. 정확한 원인 파악을 위해 공시·대량거래 내역 등 추가 확인이 필요합니다.,계양전기,"수급, 우선주 변동성, 거래량 급증, 대량매수(블록딜·특정계좌), 공시(배당·지분변동)",0,0,no_news_in_window,,,
20260423,KOSPI,006340,대원전선,8140,26.4,127655533,unclear,수급,,unknown,,0,low,"D-day에 거래량이 대폭 증가(+26.40%, 127,655,533주)했으나 최근 14일간 관련 뉴스가 전혀 없어 공시·계약·실적 같은 명확한 외부 트리거가 확인되지 않습니다. 따라서 단기 급등은 개별 수급(대량매수·숏커버링)이나 미확인 풍문·테마성 거래 가능성이 크며, 공시가 나오기 전까지 정확한 원인 규명은 불가합니다.","LS전선, 대한전선","수급(거래량 폭증), 기술적·차트 반등, 공시 부재/공시감시, 단기 급등·숏커버링, 블록딜/대량매수 공시, 미확인 풍문·SNS 확산",0,0,no_news_in_window,,,
20260423,KOSPI,000500,가온전선,208500,15.83,283772,unclear,수급/기술적,단기 수급(대량 매수에 따른 기술적 반등 가능성),unknown,,0,low,"최근 14일 내 종목 태그·일반 뉴스가 전혀 확인되지 않아 명확한 뉴스 기반 트리거가 없음. 장중·장마감의 15.83% 급등이 거래량(283,772주)을 동반한 점으로 미뤄 수급·기술적 요인(대량 매수·포지션 청산 등)에 의한 급등 가능성이 높음.","LS전선, 대원전선","수급, 기술적 반등, 전선업 수요 회복, 대형 수주·공급계약, 외국인·기관 순매수",0,0,no_news_in_window,,,
20260423,KOSPI,001360,삼성제약,2090,15.09,13726804,unclear,바이오,,unknown,,0,low,최근 14일 내 종목 태그/일반 뉴스가 전혀 확인되지 않아(관련 뉴스 없음) 공시·계약·실적 등 명확한 호재 근거가 존재하지 않습니다. 다만 D-day의 급등(거래량 대폭 증가 포함)은 개별 수급(개미 매수·단기 테마성 수급)이나 호가·대량거래에 의한 기술적 급등 가능성이 큽니다. 근거 자료 부재로 정확한 원인 판단은 불가능합니다.,,"수급(개미·외국인), 바이오/제약 정책·허가, 완제 의약품 허가, 임상 1/2상 결과, 대량거래·호가 변동",0,0,no_news_in_window,,,
20260423,KOSPI,336370,솔루스첨단소재,15500,14.81,7544638,unclear,2차전지,,unknown,,0,low,최근 14일 내 종목 태그 기사 및 일반 검색 결과가 전혀 없어 명확한 뉴스성 트리거가 확인되지 않습니다. 거래량이 큰 폭으로 증가한 점과 배터리 소재(동박) 관련 테마 수급 및 투자심리로 인한 단기 과열 또는 투자자들의 테마성 매수·추격 매매 가능성이 높다고 판단됩니다.,"일진머티리얼즈, 대주전자재료","2차전지, 동박(구리박), 전기차 배터리용 동박, 생산증설, 수급과열",0,0,no_news_in_window,,,
20260423,KOSPI,456040,OCI,137200,13.01,921938,continuation,실적,1Q 영업이익 급증(전년比 171.4%↑) — 카본케미칼 호조 및 피앤오케미칼 합병·OJCB 청산에 따른 사업재편,earnings,,0,high,"이전 분석 재사용 (최초 20260422, 2일째 등장)",넥세온,"카본케미칼, 반도체 소재, 피앤오케미칼 합병, OJCB 청산, 실리콘 음극재 장기공급계약, 전도성 카본블랙 3만톤 증설",1,1,,stock_news:1,2026-04-23 11:36,-1
20260423,KOSPI,010120,LS ELECTRIC,217000,11.74,3163517,unclear,수급,,unknown,,0,low,최근 14일 내 해당 종목 관련 뉴스가 전혀 확인되지 않아 명확한 뉴스성 트리거가 없음. D-day에 +11.74%·거래량 급증이 관찰되므로 ETF/지수 편입·기관 순매수·블록딜·단기 기술적 대응 매매(차익실현·공매도 해소) 등 수급성 요인 또는 미공시 공시 대기 가능성이 유력하나 확인 불가.,"현대일렉트릭, 한전기술, 효성중공업","전력설비 수주, 스마트그리드, 배전반 공급계약, 변압기·차단기 수주, 대형주주 지분변동",0,0,no_news_in_window,,,
20260423,KOSPI,014830,유니드,95600,11.29,172472,new,실적,중국 법인 가동률 상승과 염화칼륨(KCl) 수급 타이트로 판가·판매량 동시 개선되어 2분기 영업이익 상향 기대(2Q 영업익 350억원 전망),earnings,2026.04.23,0,high,4월22일 공시된 1분기 잠정실적(매출 사상 최대)과 4월23일 증권사(iM증권)의 보고서가 직접적 촉매였습니다. 보고서는 중국 법인의 가동률 상승과 중동발 공급 차질로 인한 염화칼륨 수급 타이트가 판가·판매량 동반 상승을 이끌어 2분기 실적(영업익 350억원 예상)을 상향시킬 것으로 전망해 투자심리를 자극했습니다.,,"어닝 모멘텀, 비료 수급(염화칼륨 KCl 타이트), 중국 법인 가동률 상승, 판가·판매량 동반 성장(Q·P 동반 성장), 2분기 영업이익 350억원 가이던스",16,16,,stock_news:16,2026-04-23 11:11,-1
20260423,KOSPI,195870,해성디에스,76100,11.09,935694,unclear,"수급/기술적(수급 변화, 기술적 반등)",무관종목 태그·공시 없는 상황에서의 거래량 급증에 의한 단기 갭업(수급·기술적 요인),unknown,,0,low,"최근 14일 내에 종목 태그 기사나 일반 뉴스가 전혀 없어 직접적 뉴스 트리거를 확인할 수 없습니다. 당일 +11.09% 상승과 935,694주의 거래량 증가는 공시·실적이 아닌 수급(개인·단기매수) 또는 기술적 갭업·추격매수로 해석하는 것이 합리적입니다. 정확한 원인은 공시나 보도 확인 전까지 특정하기 어렵습니다.",,"수급 변화, 기술적 반등, 거래량 급증, 상승 갭업, 단기 과매수",0,0,no_news_in_window,,,
